,msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,total,years,months,days
182,zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,20150723,2,1,1,3,12,17,3868.136,19,2015,07,23
183,zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,20160725,0,0,0,0,5,2,1756.793,5,2016,07,25
184,zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,20150430,16,1,1,1,21,25,5747.649,40,2015,04,30
185,zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,20161022,5,0,0,0,10,13,2599.754,15,2016,10,22
186,zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,20150204,0,1,0,0,1,2,267.122,2,2015,02,04
187,zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,20170112,0,0,0,0,5,5,1199.121,5,2017,01,12
188,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20160417,3,0,0,1,1,4,606.903,5,2016,04,17
189,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20160609,2,0,1,0,11,9,3058.382,14,2016,06,09
190,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20160920,0,0,0,0,6,6,1415.864,6,2016,09,20
191,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20161109,9,1,1,0,25,32,6529.501,36,2016,11,09
192,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20161229,4,1,0,1,14,16,3695.191,20,2016,12,29
193,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20170219,3,0,0,0,8,11,2050.1929999999998,11,2017,02,19
194,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20160731,2,0,0,0,16,13,4860.069,18,2016,07,31
195,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20160222,9,2,2,1,21,24,5665.285,35,2016,02,22
196,zyRhbyM71cneRFxq8TmJ6Mh+fEeLXx2Qh+HfzEwIu6Y=,20151229,8,1,1,0,12,12,3155.1220000000003,22,2015,12,29
197,zyRMmrj0o2i82NBU8PtI/g0curLTAjYIxRyoEQgj3n4=,20160819,3,1,1,0,9,7,2269.594,14,2016,08,19
198,zyRMmrj0o2i82NBU8PtI/g0curLTAjYIxRyoEQgj3n4=,20160321,5,2,1,0,5,13,1174.077,13,2016,03,21
199,zyRMmrj0o2i82NBU8PtI/g0curLTAjYIxRyoEQgj3n4=,20160102,0,1,1,0,2,4,863.163,4,2016,01,02
200,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20160704,1,0,0,0,10,6,2527.285,11,2016,07,04
201,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20150818,9,4,7,8,17,42,7735.936,45,2015,08,18
202,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20160909,2,1,0,0,15,12,3968.4570000000003,18,2016,09,09
203,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20150405,3,1,0,0,29,20,6587.055,33,2015,04,05
204,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20161107,17,2,2,4,8,31,3665.91,33,2016,11,07
205,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20160229,25,1,0,1,14,38,4162.97,41,2016,02,29
206,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20150105,2,0,0,0,22,24,5642.178000000001,24,2015,01,05
207,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20160504,0,0,0,0,4,4,978.988,4,2016,05,04
208,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20151101,8,0,1,0,22,30,5571.811,31,2015,11,01
209,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20151228,1,0,0,0,3,4,901.12,4,2015,12,28
210,zyMriwiljPmVqlOvEnzKkEeEJYJ6v8DGGcS3ag4pvF0=,20170109,1,1,2,1,4,8,1593.8729999999998,9,2017,01,09
211,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20161218,2,0,0,0,43,41,9464.505,45,2016,12,18
212,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20160524,6,9,7,9,23,51,10294.033000000001,54,2016,05,24
213,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20160210,5,1,0,0,2,8,639.293,8,2016,02,10
214,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20151219,6,0,1,2,4,10,1584.2620000000002,13,2015,12,19
215,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20151026,0,2,0,0,12,12,3187.842,14,2015,10,26
216,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150906,5,0,2,1,24,26,6268.685,32,2015,09,06
217,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150715,39,4,4,3,46,88,13568.216999999999,96,2015,07,15
218,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150526,2,0,0,0,3,5,819.546,5,2015,05,26
219,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150403,4,1,3,1,33,40,9474.658000000001,42,2015,04,03
220,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150209,62,7,5,6,40,108,13182.903999999999,120,2015,02,09
221,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20170208,2,2,0,1,9,14,2697.2540000000004,14,2017,02,08
222,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20160730,0,0,0,0,1,1,271.856,1,2016,07,30
223,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20161020,6,1,2,2,4,15,2056.67,15,2016,10,20
224,zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20160404,5,2,1,1,56,36,14960.671999999999,65,2016,04,04
225,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20160516,0,0,1,0,14,15,3419.9159999999997,15,2016,05,16
226,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20160815,0,0,0,0,6,6,1220.62,6,2016,08,15
227,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20150510,3,2,0,1,25,27,7441.281999999999,31,2015,05,10
228,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20170105,1,1,0,0,5,7,1184.649,7,2017,01,05
229,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20150802,2,0,0,0,11,11,2286.862,13,2015,08,02
230,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20160302,3,0,0,0,9,12,2525.415,12,2016,03,02
231,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20151118,1,2,0,0,4,7,1244.13,7,2015,11,18
232,zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20150219,0,1,0,0,9,10,2264.159,10,2015,02,19
233,zyB/fxP4Qla0KhQ6tpmtJuUu41eBLa/Tf+o9rpQa/js=,20160713,5,3,2,1,0,10,986.87,11,2016,07,13
234,zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20151016,9,1,0,0,0,10,261.643,10,2015,10,16
235,zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20160428,1,1,1,1,76,43,11851.48,80,2016,04,28
236,zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20160719,0,0,0,0,5,5,1073.0,5,2016,07,19
237,zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20161112,3,0,1,1,2,5,954.7280000000001,7,2016,11,12
238,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160103,3,1,1,1,20,26,5564.95,26,2016,01,03
239,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160819,0,0,0,0,8,8,2048.87,8,2016,08,19
240,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160621,1,0,1,0,6,8,1586.905,8,2016,06,21
241,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20170115,0,0,2,0,5,5,1334.086,7,2017,01,15
242,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20161102,1,1,0,0,31,30,5113.125,33,2016,11,02
243,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160224,0,0,1,0,15,13,4262.17,16,2016,02,24
244,zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160423,2,0,0,1,30,32,7803.92,33,2016,04,23
245,zy8BxO26bFW6f8vReYWST9l2Xf8M+xd6EtTZwIPa02Y=,20161202,4,1,0,0,6,9,1894.733,11,2016,12,02
246,zy8BxO26bFW6f8vReYWST9l2Xf8M+xd6EtTZwIPa02Y=,20170216,1,0,0,0,4,1,830.4689999999999,5,2017,02,16
247,zy8BxO26bFW6f8vReYWST9l2Xf8M+xd6EtTZwIPa02Y=,20160828,4,0,3,1,4,7,2121.365,12,2016,08,28
248,zy6iP+eDOgJYYsX6Sbo7GmDf7F2IRFIWgV96lhcY2Nk=,20161110,0,0,0,1,12,13,3937.4240000000004,13,2016,11,10
249,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20161229,0,0,0,1,0,1,98.01100000000001,1,2016,12,29
250,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20150115,0,0,0,0,18,2,2975.3109999999997,18,2015,01,15
251,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20150606,1,2,1,1,1,4,731.745,6,2015,06,06
252,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20150913,1,0,1,0,11,3,1614.03,13,2015,09,13
253,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20151210,0,1,1,1,3,5,1026.038,6,2015,12,10
254,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20160325,5,5,3,3,10,22,4101.589,26,2016,03,25
255,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20160709,5,2,3,2,8,9,2823.305,20,2016,07,09
256,zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20161013,0,0,1,0,8,3,1222.03,9,2016,10,13
257,zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,20170209,0,0,1,1,156,16,39667.827000000005,158,2017,02,09
258,zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,20161122,3,0,0,0,1,4,228.84400000000002,4,2016,11,22
259,zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,20160904,3,2,0,0,34,23,8309.318000000001,39,2016,09,04
260,zxzSK9XggY+jYctpYPR+dv++aSVg0OhAIfVWftWOlRQ=,20161221,0,2,1,0,14,16,3725.74,17,2016,12,21
261,zxzSK9XggY+jYctpYPR+dv++aSVg0OhAIfVWftWOlRQ=,20160820,4,1,1,3,27,34,8060.976,36,2016,08,20
262,zxzSK9XggY+jYctpYPR+dv++aSVg0OhAIfVWftWOlRQ=,20160113,4,1,1,2,8,12,2904.296,16,2016,01,13
263,zxwE0Yss9bBs2PrCcUd0kOX9piK7YzR2Xtk11bAE2H8=,20170120,4,2,1,1,11,19,3507.58,19,2017,01,20
264,zxwE0Yss9bBs2PrCcUd0kOX9piK7YzR2Xtk11bAE2H8=,20160423,0,0,0,0,1,1,243.67,1,2016,04,23
265,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150925,0,0,0,0,24,24,7281.243,24,2015,09,25
266,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160303,0,0,0,0,85,58,20275.616,85,2016,03,03
267,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160423,3,1,0,0,68,40,16216.841999999999,72,2016,04,23
268,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160112,1,0,0,0,175,27,40162.526,176,2016,01,12
269,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160618,1,0,1,0,52,42,13531.241000000002,54,2016,06,18
270,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160810,0,1,0,0,93,15,20312.743000000002,94,2016,08,10
271,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20161014,2,0,0,0,76,20,16614.858,78,2016,10,14
272,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20151122,1,0,2,0,80,57,20849.764,83,2015,11,22
273,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150220,2,0,0,0,16,12,3979.355,18,2015,02,20
274,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150415,1,4,1,0,99,78,23606.841,105,2015,04,15
275,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20161213,9,2,1,1,46,33,10795.985,59,2016,12,13
276,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20170205,0,1,0,0,24,24,5580.691,25,2017,02,05
277,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150607,3,3,0,2,114,81,26912.647999999997,122,2015,06,07
278,zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150730,0,1,0,0,65,34,16629.421000000002,66,2015,07,30
279,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150325,2,2,1,0,136,141,31663.931,141,2015,03,25
280,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150122,3,0,0,0,15,15,3778.607,18,2015,01,22
281,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160715,7,1,3,0,48,57,12628.792,59,2016,07,15
282,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20151217,12,0,1,0,13,26,3572.732,26,2015,12,17
283,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150520,0,0,0,1,0,1,257.411,1,2015,05,20
284,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150709,2,0,0,0,124,126,31144.249,126,2015,07,09
285,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150831,1,1,0,0,188,190,47055.453,190,2015,08,31
286,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20170129,0,1,0,1,12,14,3103.3390000000004,14,2017,01,29
287,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20161126,4,0,0,1,25,29,6235.345,30,2016,11,26
288,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160907,6,1,1,1,160,37,39053.425,169,2016,09,07
289,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20151021,39,4,3,3,185,125,47677.307,234,2015,10,21
290,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160525,1,0,1,0,6,7,1402.0479999999998,8,2016,05,25
291,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160405,1,0,3,0,54,30,13912.488000000001,58,2016,04,05
292,zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160208,0,0,1,0,34,35,8668.134,35,2016,02,08
293,zxr0R/acjtn9evnx4d0nj8/DQaY84fsd+M+u1ZXC/y0=,20160822,4,2,0,1,1,8,796.6039999999999,8,2016,08,22
294,zxkszzseq6/HFXR3MCK2zOC7LT7VcesJM9Pk6riXP70=,20170121,7,4,2,0,2,14,1133.24,15,2017,01,21
295,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20151010,1,0,0,0,8,5,1783.509,9,2015,10,10
296,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20151203,3,1,3,2,165,132,41477.067,174,2015,12,03
297,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20161129,2,0,2,1,157,45,41324.437000000005,162,2016,11,29
298,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160506,0,1,0,0,55,28,13709.083999999999,56,2016,05,06
299,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160126,1,0,1,0,43,45,10584.582,45,2016,01,26
300,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150816,0,0,0,0,4,2,1063.052,4,2015,08,16
301,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150621,0,0,0,0,16,12,4059.296,16,2015,06,21
302,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150422,0,0,0,0,10,10,2247.083,10,2015,04,22
303,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150227,2,1,1,0,28,31,7232.119000000001,32,2015,02,27
304,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20161009,0,0,1,1,69,66,18659.693,71,2016,10,09
305,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160820,1,0,1,1,38,35,10885.94,41,2016,08,20
306,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160317,0,0,0,0,82,66,20714.656000000003,82,2016,03,17
307,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160626,4,1,2,1,86,79,22160.516,94,2016,06,26
308,zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20170119,7,2,0,1,152,144,38339.693,162,2017,01,19
309,zxfo/xz1mS8xX7a2m4vqkL3sc3dgZoHww8vp34x9CSI=,20170129,4,1,1,0,13,17,3442.7490000000003,19,2017,01,29
310,zxfo/xz1mS8xX7a2m4vqkL3sc3dgZoHww8vp34x9CSI=,20161015,127,24,1,0,5,136,6003.9490000000005,157,2016,10,15
311,zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20160504,0,0,0,0,13,13,3059.969,13,2016,05,04
312,zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20150827,0,0,0,0,1,1,247.28,1,2015,08,27
313,zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20150422,0,0,0,1,16,17,3505.511,17,2015,04,22
314,zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20150111,0,0,0,0,6,6,1499.42,6,2015,01,11
315,zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20151105,34,5,2,0,13,26,4540.5,54,2015,11,05
316,zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20160103,18,8,0,1,7,26,3003.847,34,2016,01,03
317,zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20160317,3,0,0,0,0,2,20.533,3,2016,03,17
318,zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20160613,3,4,0,0,1,5,718.284,8,2016,06,13
319,zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20161019,8,1,0,2,11,16,3297.99,22,2016,10,19
320,zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20160315,0,0,0,0,1,1,240.35299999999998,1,2016,03,15
321,zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20161230,16,1,1,1,20,9,5475.77,39,2016,12,30
322,zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20161009,0,7,5,0,4,15,2493.248,16,2016,10,09
323,zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20160803,1,1,0,0,29,23,7478.999,31,2016,08,03
324,zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20160602,0,0,0,0,1,1,237.792,1,2016,06,02
325,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20160516,1,1,1,2,23,3,6399.007,28,2016,05,16
326,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20150611,4,0,2,0,13,19,3713.587,19,2015,06,11
327,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20151103,3,4,0,0,37,42,9111.93,44,2015,11,03
328,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20160113,0,0,0,0,1,1,283.0,1,2016,01,13
329,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20160719,7,4,0,0,14,19,4094.8259999999996,25,2016,07,19
330,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20161011,0,0,0,1,2,3,750.265,3,2016,10,11
331,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20170106,4,4,0,4,25,19,7244.455,37,2017,01,06
332,zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20150331,29,12,37,13,39,95,19648.013,130,2015,03,31
333,zxTmJsyBRqRIY9sKvbCz+5rOv/gV+JwxcezZGEWOnPU=,20160828,4,1,2,3,8,14,2752.377,18,2016,08,28
334,zxTmJsyBRqRIY9sKvbCz+5rOv/gV+JwxcezZGEWOnPU=,20161222,11,2,3,0,40,33,10240.288,56,2016,12,22
335,zxTmJsyBRqRIY9sKvbCz+5rOv/gV+JwxcezZGEWOnPU=,20161021,5,1,1,3,62,63,15925.913,72,2016,10,21
336,zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20170106,12,1,1,0,11,14,2864.665,25,2017,01,06
337,zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20151029,1,2,0,3,38,43,10661.295,44,2015,10,29
338,zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20160303,3,0,0,0,8,9,2033.8139999999999,11,2016,03,03
339,zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20160605,1,1,0,0,12,14,3008.748,14,2016,06,05
340,zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20160906,0,1,0,1,21,23,4936.022,23,2016,09,06
341,zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20151130,10,7,5,3,68,65,18873.917,93,2015,11,30
342,zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20150917,16,0,1,1,29,13,6625.437,47,2015,09,17
343,zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20170105,8,0,1,0,93,93,24328.851000000002,102,2017,01,05
344,zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20160803,8,0,0,1,17,21,4666.219,26,2016,08,03
345,zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20160130,27,4,4,1,76,58,17729.073,112,2016,01,30
346,zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20160403,6,1,1,0,4,12,1160.962,12,2016,04,03
347,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150403,2,2,1,2,119,77,31132.201,126,2015,04,03
348,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20170228,2,0,0,0,2,4,471.332,4,2017,02,28
349,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20151211,5,1,2,1,86,85,23057.313,95,2015,12,11
350,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20170107,2,2,2,1,7,6,2408.614,14,2017,01,07
351,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150212,1,4,2,3,109,40,26229.447999999997,119,2015,02,12
352,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150523,12,3,5,2,140,14,36510.292,162,2015,05,23
353,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150712,12,3,1,3,98,56,27120.655,117,2015,07,12
354,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20151020,9,4,6,2,202,162,53289.327000000005,223,2015,10,20
355,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150831,2,1,2,1,105,107,26669.807,111,2015,08,31
356,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160130,5,1,0,2,72,23,18796.766,80,2016,01,30
357,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160320,2,0,2,3,106,14,29085.61,113,2016,03,20
358,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160512,2,0,1,4,39,18,10230.869,46,2016,05,12
359,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160712,6,1,0,0,51,55,13267.355,58,2016,07,12
360,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160916,3,0,3,16,82,84,25626.28,104,2016,09,16
361,zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20161111,1,1,0,1,32,23,7786.286999999999,35,2016,11,11
362,zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20151225,1,0,0,0,17,16,4231.44,18,2015,12,25
363,zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150109,12,1,1,2,5,21,1828.779,21,2015,01,09
364,zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150310,0,1,0,1,7,9,1877.368,9,2015,03,10
