msno,city,bd,gender,registered_via,registration_init_time,expiration_date,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,is_churn
9n5FxFrdm9Ym3SDTPLtHot3gNs4WuMUQDvReikDT3ec=,15,30,female,9,20070829,20180421,20161030,3,1,0,0,9,11,3006.409,38,30,149,149,0,20170121,20170220,0,1
8AmObOp4tquZQxfUJZXteNBs9GvIUtTbqRCqh79OYXU=,22,34,female,9,20040805,20170919,20150830,0,0,0,0,1,1,191.24,40,30,149,149,1,20160512,20160517,1,0
HA1EMaW0qH65EKcLejt/8DaukuES3ZAMW+lakU99mOk=,21,27,male,7,20130623,20170205,20170206,0,0,0,0,1,1,231.653,41,30,149,149,1,20150322,20150422,0,1
apsDErk0cxR3/Fe1EE7y85klfDtIRHa9i06VTy2lYYc=,13,24,male,9,20080828,20171006,20150925,20,2,0,2,46,40,12432.714,37,30,149,149,1,20160327,20160326,1,1
BVBeETw6XScAly9iqySgyHZmtTf/kzwDhTApMV1VONs=,14,22,male,3,20130816,20170208,20151006,5,3,1,2,18,26,5558.597,38,30,149,149,0,20150409,20150509,0,1
zo9nOyDekP1PMFnVo3I8j7lg7G/EsFJfN68nAR8TBUs=,9,31,male,9,20080527,20170923,20150508,1,1,0,0,10,12,2763.592,39,30,149,149,1,20160131,20160325,0,1
Y4ezDT62uFTn95SBtcIA8fjHSdnPnrUcClLehLqpvho=,8,25,female,7,20130911,20170913,20150912,0,0,0,1,14,15,3187.42,41,30,129,129,1,20161213,20170113,0,0
lpkzLV1oBfj1MkMhE0TM7sxbj1haUMhrRuIYhZevZZ8=,13,27,female,9,20090731,20170213,20161214,1,0,1,0,3,5,787.396,40,30,149,149,1,20160813,20160913,0,1
4kalJs7afpHT6RnL0LCW6PvacXBXfFIh5GyTwHtpX9Q=,8,31,male,9,20090810,20170930,20150721,2,0,0,0,13,15,3524.885,33,30,149,149,1,20160930,20161031,0,0
4QCzDTCRiQZsDeQgHN6MgzHY01gXPz/35d59GMeaht4=,22,23,female,9,20060919,20170915,20161229,49,13,4,7,88,139,25134.592,39,0,0,149,1,20150430,20150612,0,0
nEqI9UDWbf2sjULpY/WmhD5zU5FBODqXjdZnR1dzU1U=,13,27,male,9,20130605,20170919,20161129,21,7,4,1,70,97,18152.246,36,30,180,180,0,20161012,20161115,0,1
X0V6Tp71o0a0kNpaYkBEU57qXBFq5CTR45zNvOZg0Yw=,5,24,male,9,20110819,20171020,20150322,4,0,1,0,5,6,1530.722,39,30,149,149,1,20170131,20170320,0,0
hNOF4k8ukltmTQaf7r+Omz88a/Qbo7EeEgPD1RwqqJg=,15,21,male,9,20111105,20170221,20150529,0,1,0,0,97,95,21859.981,40,30,149,149,1,20160318,20160417,0,1
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20161113,11,0,0,0,34,29,9281.361,38,30,126,127,0,20151209,20170115,0,1
JAtdZ1Mdbqy1VPy7mBRBUCUj6poz66LOLGPf1ejVc+Y=,5,30,female,7,20110605,20170218,20150130,0,1,0,1,17,19,4605.156,41,30,129,129,1,20150104,20150205,0,1
lpkzLV1oBfj1MkMhE0TM7sxbj1haUMhrRuIYhZevZZ8=,13,27,female,9,20090731,20170213,20151122,3,2,0,0,39,29,7765.992,40,30,149,149,1,20151214,20160113,0,1
XhFAgT3JayPvas86cZbmAdxXPQB1v9LZJ81vhzOR9cY=,5,22,male,7,20131011,20170223,20160102,2,2,5,0,166,12,41140.638,41,30,149,149,1,20151010,20151111,0,1
iA2Th8kAERhbQG8WCioTjP0Ms5G45jLO/9ovRiG9FKQ=,5,32,female,3,20130107,20170727,20150217,26,2,1,1,15,45,4458.754,38,30,149,149,0,20151018,20151117,0,0
xU4uHjfHnOy4vFQ9EE7OPnjY2N9fdkSmYiE2WBUViJc=,6,32,female,7,20110218,20171004,20160802,0,0,0,0,34,7,15115.165,40,30,149,149,1,20160105,20160204,0,0
rhFrJMwtEsiMzbAPI9gXAdZDlq2D3JChwxMzxqPKRW0=,15,21,male,9,20091029,20171019,20160621,1,2,1,1,51,46,12953.902,39,30,149,149,1,20161031,20170104,0,1
p4LIEkaQeWZVKoMl5o07NPtXzUANp0kWtwx7haSlOsY=,15,25,male,9,20070616,20170910,20160719,7,1,2,2,14,21,4133.2,39,0,0,149,1,20150430,20150605,0,0
sm1Aali+UNLDzhzis9MyuNV7nu9BHZm1haS2lntqyoE=,4,22,female,9,20130922,20170927,20160406,19,15,9,6,12,54,7772.925,40,30,149,149,1,20160628,20160727,0,0
h8SM1aPF3egWJV0wmqFHmo63G8BTSLGwjkQSztNU6Mc=,13,27,female,9,20151223,20170617,20160222,1,1,0,1,13,14,3450.88,20,200,930,930,0,20160808,20170224,0,1
KWN/kkRCivrBnztnWYc41ybRp8X9J/unouFHgIKi4TU=,13,26,female,3,20140427,20171009,20150422,14,4,0,1,12,25,3770.824,39,30,149,149,1,20160131,20160309,0,0
9EPWuzlmProds86t1XGrv5VSzHofAJXMAWLMm7EJV24=,4,22,female,9,20140729,20170718,20150116,4,0,0,0,6,7,1537.467,38,30,149,149,0,20151214,20160113,0,1
eEyqwpHdcejLeH06NLGi7+K0K2sKYCzqqji6UG5LNX4=,13,28,female,7,20110312,20170922,20160217,1,2,3,0,30,34,8502.47,41,30,129,129,1,20160409,20160511,0,0
F6nSRP22e4cgi9GLB4/CX8UFiBZPXPUIHwKwoAwD8So=,5,26,male,7,20120521,20170919,20150608,51,4,0,8,16,74,6139.551,41,30,149,149,1,20150918,20151019,0,0
zZ97HdujsbN/kCO59Zv8+Fvj95u29FkJ53VIEOYJ+4I=,1,19,male,3,20150604,20170919,20161023,1,0,0,0,58,57,13618.727,13,195,894,894,0,20150626,20160107,0,1
09YVnmA0XuFPyoS8vMHV3W3TsmXTdCo/5lfhFCFGMIk=,5,24,female,4,20160109,20170925,20160710,1,1,0,2,2,4,1047.771,36,30,180,180,0,20160611,20160818,0,1
Y8nsxc/fffzSR1fZP5Wnf4rfeUC+AuDRQoUSDeEReSI=,22,27,male,9,20080611,20170316,20170114,6,0,1,1,5,11,1623.531,40,30,149,149,1,20161017,20161116,0,1
neOB4wKhsITElkKvu75zziO/HjMhxhV4qVf5NcCKL78=,6,27,male,9,20100124,20171117,20151101,4,1,1,0,127,59,33259.399,38,30,149,149,0,20160422,20160522,0,0
KUNZ1kAB8t125wp9wwUEbF1LPhaufO5uDAy6qsB/fqI=,14,23,female,9,20140816,20170911,20161203,18,11,10,3,20,47,8515.228,38,0,0,149,0,20150501,20150531,0,1
1YMGimip2ZX3B68+5YZF95ZdCNthqu3+SRbY4jf7R1k=,13,19,male,9,20101113,20180409,20160823,19,6,1,0,75,87,17782.096,38,30,149,149,0,20151211,20160110,0,1
Z0npjebIFBqImYkoa9SgB2X65QRYXRLe9KUt8wgYpLk=,13,50,male,9,20061017,20171019,20161225,2,1,0,2,62,3,15870.767,39,30,149,149,1,20151202,20160119,0,0
JoXyRzvGfrZn+TqaovPdOvZb8ie0eEwkSWliMdDdEak=,7,33,male,3,20120707,20171020,20151127,0,0,0,0,4,4,1008.141,39,30,149,149,1,20150831,20151020,0,0
wz2VR+YkKaGXUu6taLALT9QiE4H/25hXny2DPP0t93w=,12,37,male,3,20150118,20170714,20150514,7,4,2,1,57,57,15361.752,38,30,149,149,0,20170214,20170316,0,0
DIYxVOrJib3zkYPobhlLHje5aCUmIEyA+ZzOrWCbx8I=,6,27,female,9,20070827,20170228,20151028,3,1,2,8,27,36,9766.712,31,0,0,149,1,20150930,20151031,0,1
nKt5UKU7HLR8bjEJBKrU1YgH31FEtCyPBEHwNSh2sEQ=,5,48,female,3,20120806,20170217,20160521,7,0,2,1,23,27,5614.067,40,30,149,149,1,20150909,20151008,0,1
er7bScJPcfY5gC/8xbo6AhxLsKCi8nCPGq48cIKWCis=,8,22,male,9,20111017,20170816,20160903,4,0,1,0,14,6,4056.631,40,30,149,149,1,20161215,20170114,0,1
ZwYs3iugsZrsesSfQ6/8aqcRjnEflvSMgTTzW2/ZSoc=,12,22,female,9,20161016,20170915,20161222,1,2,1,1,2,7,981.45,38,30,149,149,0,20170216,20170320,0,1
W2H1p+qO/jGedgqKacDXGdQKzt9mKaKSChZRZcG5wQI=,14,19,female,3,20161223,20170227,20170123,0,0,0,0,8,8,1816.678,36,30,180,180,1,20170228,20170227,1,1
raNSA4aQ06VyfXXGhg/nyAgLbt5RbW6pfaKtNnY9OAQ=,4,34,male,9,20130218,20170718,20150408,3,3,1,2,27,29,7882.562,40,30,149,149,1,20151218,20160118,0,0
XhFAgT3JayPvas86cZbmAdxXPQB1v9LZJ81vhzOR9cY=,5,22,male,7,20131011,20170223,20160102,2,2,5,0,166,12,41140.638,41,30,149,149,1,20151110,20151211,0,1
DCdsOlN87bu0g6N1HM7BrNnKeJvA26DqGVH8Rne1foU=,13,26,female,9,20110419,20170206,20150718,2,0,0,0,4,6,933.356,40,30,149,149,1,20160201,20160302,0,1
EWcHpmOXYcWAP0zDSvMQt/odnxki+bTeRYcjs8duhEM=,15,26,female,7,20120212,20171025,20160514,2,1,3,0,30,31,7629.079,41,30,149,149,1,20150710,20160809,0,0
XYWSoDSAKqZFff8xNDcovROIkCW1vrE1tYKcy3dvr8k=,22,24,female,9,20110904,20170919,20160820,0,2,0,0,9,11,2676.367,39,30,149,149,1,20160731,20160908,0,1
zXVOSPBpeb1k3VtOn9cLRcnhMaWy1SDk2JxpE1djMUs=,15,29,male,9,20090519,20171006,20160611,1,0,0,0,15,16,3722.897,40,30,149,149,1,20160901,20161006,0,0
kjKXdR4jTkI+89y7CnYZjatJKEDV6+Wj4QWqX9qOuOg=,4,52,female,9,20130320,20170809,20160115,0,0,0,0,4,4,980.0,38,30,149,149,0,20160512,20160808,0,1
DmFQ0FluhYeYnLAFIst/ROkl0N9EEwh02Zl7FS5zmcg=,8,28,female,9,20050715,20170215,20150408,0,0,1,1,6,8,2028.169,39,30,149,149,1,20150930,20151115,0,1
MbsRT43RyNoFPeKyJnT80TNWesAy+Cayubjt+aiLYa8=,14,29,male,7,20140120,20171007,20150208,2,1,0,0,8,6,2318.151,41,30,149,149,1,20160119,20160219,0,0
ENsMukVV2N9871FRV3GKywKekLqYghfBkuM8PFbJPI8=,14,32,male,9,20140219,20171008,20150217,0,1,0,0,12,13,3110.153,38,0,0,149,0,20150511,20150610,0,1
9EPWuzlmProds86t1XGrv5VSzHofAJXMAWLMm7EJV24=,4,22,female,9,20140729,20170718,20160923,6,0,0,0,28,12,5348.944,38,0,0,149,0,20150512,20150611,0,1
qDjEa6MUbI4qp+/lnKo5BIWH7JTIN1OwveplLMOdbxY=,3,31,female,7,20150714,20180210,20160220,2,0,0,2,58,48,13616.307,26,1,0,0,0,20150731,20160111,0,0
SRUPKBftb2dpaPx9jCZH6IvvPzlxmqi7Abk2V2hTiIg=,15,19,male,4,20160228,20170615,20161014,7,2,0,1,12,21,3121.845,38,10,0,0,0,20160228,20161015,0,1
d6az4XuRmjQ1a8ZWqt2Sn10XNFd9KsCfORJzfNWWTXk=,12,33,male,9,20141220,20170910,20160211,22,2,1,1,33,47,9171.187,38,30,149,149,0,20150404,20150504,0,1
7LiJz22fpwJ5TkpZdCg+M1FUBNCDNGziNox9ogFt594=,15,37,male,7,20101117,20170905,20150913,8,2,2,6,121,127,33260.671,41,30,129,129,1,20150416,20150517,0,0
QhRq6dc6QD5OtYQwau/4vLUgKMYyf8yU2bZu0DkoBiM=,13,22,female,9,20100201,20170715,20150719,7,3,2,3,41,44,11203.606,39,30,149,149,1,20160131,20160324,0,1
Si3RCr39c4ipF2cyMawkoXN4HN+fJggw8fh4R9vHOIc=,13,35,female,7,20110605,20170918,20151225,2,0,1,0,112,61,23224.319,41,30,99,99,1,20160918,20161018,0,0
UfhdSmSssV6Gio2taNLyBR2F+C1oq+7YJ4j3AhzzVb4=,11,28,female,9,20061030,20171027,20170203,2,1,1,0,2,4,719.911,21,30,149,149,1,20161130,20170127,0,0
si5ciBacZwcb3dOlCRdomsl9AZnEe6lTiM/uud2UCOc=,13,27,male,9,20060106,20171023,20150913,4,2,2,1,5,13,1822.518,39,30,149,149,1,20160121,20160221,1,0
tybq6iETAVgCml74gvNo5nEtkImLc3lS97I6aijeVVI=,22,30,female,9,20150118,20181009,20151005,1,0,0,0,5,6,1409.175,32,180,536,536,0,20150118,20150718,0,1
kc6AL0mlgrKfxqV04VwF5GjFSC24/HUbaoWM1jTFw5k=,9,19,female,9,20150127,20170925,20161118,18,1,0,5,165,170,40864.311,38,30,149,149,0,20160713,20160812,0,0
lSLuvvbhcsdv4pYJXATbPhGnME+/Vppueq5ty/3izk4=,15,29,male,7,20140930,20170715,20160912,2,6,3,29,58,71,22921.945,41,30,149,149,1,20150331,20150928,0,0
QhRq6dc6QD5OtYQwau/4vLUgKMYyf8yU2bZu0DkoBiM=,13,22,female,9,20100201,20170715,20150209,4,0,0,0,13,16,3335.299,39,30,149,149,1,20160831,20161024,0,1
wNtS0h+7NA31btXKV0xeQ2yiB0LJTRIHt+NyXD6mtlw=,5,45,female,9,20100924,20170613,20150618,2,1,0,0,11,12,2702.732,38,30,149,149,0,20160618,20160718,0,1
PGNva3fL5gsDj0AWtnj6SWPcerbmoYjmLkClnHkiSZM=,13,38,male,3,20150901,20170919,20161108,7,1,1,2,25,24,6653.897,37,30,149,149,1,20170120,20170219,0,0
AFsD9d84WTVQDgDv8+RROXmB1jgEgYBXP9dtY+skwf0=,13,22,female,9,20120705,20170408,20160216,6,3,0,0,15,12,3833.208,40,30,149,149,1,20160505,20160608,0,0
6RtQYyE24E3iJYijFXG1u2plJ//rX8ijrj7KrIGbmXg=,22,20,female,9,20091223,20170503,20170202,2,1,2,1,8,9,2594.639,40,30,149,0,1,20160719,20160818,0,1
JAtdZ1Mdbqy1VPy7mBRBUCUj6poz66LOLGPf1ejVc+Y=,5,30,female,7,20110605,20170218,20151012,0,0,0,0,54,48,14060.936,41,30,129,129,1,20170104,20170205,0,1
0kYfF2YjrIQ9WheTiDC/lbsWmgefW6acuG8JHWyOKeQ=,13,25,male,3,20130121,20170711,20150117,5,1,1,2,14,19,4490.837,37,31,149,149,1,20150306,20150406,0,1
LU9RwrZ/QHkixHdHLpfAIqqVexeH2uIpS9aUDq+VG68=,13,31,female,7,20121217,20170713,20161027,3,4,0,1,17,23,5338.084,41,30,99,99,1,20160315,20160415,0,1
TaGkYW3jmsxWHtI6NxoZZj/crhW9rmO208DJm0/8EkQ=,4,21,female,3,20130425,20171013,20160217,13,4,2,1,46,63,12514.51,39,30,149,149,1,20160930,20161113,0,0
vNRi6/AV256eEcJwDU3TwB+t0TynrZE7FBxEHV40+Ik=,6,41,female,7,20120110,20171002,20151120,0,0,0,0,4,1,1245.728,41,30,149,149,1,20160719,20160819,0,0
EIEAxkWezY+Ga4xXzxAB4WVGunueEum9nU5ErxDaC00=,5,23,female,9,20120412,20170922,20170110,12,1,0,2,10,22,3153.742,37,30,149,149,1,20170223,20170322,0,0
6FgQbno35iBhoJFYMR/HsJqWrEl1UgvghDA8mMtAulQ=,4,35,male,9,20110825,20170908,20161103,3,0,1,2,26,32,7569.056,38,30,150,150,0,20151118,20151218,0,0
MVwFT1I78jTeM++kKsDlLzs3njuLKhdh+WDEfg6Ed/8=,5,27,male,3,20150209,20170609,20160322,0,0,0,1,9,2,2258.78,38,30,149,149,0,20150528,20150627,0,1
sZe1ZO2+b2EmnP3pBExxhaQdyfObp1kKlTlcQxolQuc=,4,25,female,7,20131213,20180108,20150219,13,1,0,4,18,34,5611.168,41,30,129,129,1,20160312,20160513,0,1
bnEZftMkW/PKPJ0l47wsx+3894pXD5zpYrZBFB8ieOg=,13,27,male,9,20100620,20170922,20160730,16,5,5,6,36,45,12128.644,37,30,149,149,1,20160923,20161022,0,0
joMiPMdcC+5bIooVOur5utKVwVk1kATHSzDp0l8E1nw=,12,39,male,9,20120826,20170920,20170219,3,1,1,1,22,9,5893.029,40,30,149,149,1,20160819,20160920,0,0
UWdQ8LvbK41rQiR4rTJFRqZKz6+yvpa6YyS6WUgboSA=,13,24,male,3,20121121,20170907,20150715,0,0,0,0,1,1,282.169,40,30,149,149,1,20160908,20161007,0,0
mbbxL/3K7O0xqqoF5Ltjzs1yIs9sFfflByCBCrnX89o=,13,23,male,9,20101227,20170920,20160414,6,0,1,0,7,14,2148.963,36,30,180,180,1,20161020,20161119,0,0
1ZJFKVcksTiRPdE3Q1oOzJHvbZ0vwAtSpo3g1GPPL2I=,13,39,male,9,20131130,20171005,20150610,1,0,0,0,21,22,4709.776,40,30,149,149,1,20160803,20160905,0,0
Xt11q7ol73w2YOH92gbN0038VbHVrHvJZQ7kvxjjkE8=,5,44,female,3,20130723,20171006,20150913,0,0,1,0,11,12,2767.726,40,30,149,149,1,20151215,20160117,0,0
FoNgXTNnc3Ri4Zh3d93yOOHAwo1Zt2k4ToryG+neA68=,22,30,male,9,20050915,20170930,20161130,1,0,0,1,23,25,5991.493,34,30,149,149,1,20160930,20161031,0,0
sZe1ZO2+b2EmnP3pBExxhaQdyfObp1kKlTlcQxolQuc=,4,25,female,7,20131213,20180108,20160222,35,6,2,2,13,47,4528.535,41,30,149,149,1,20150612,20160110,0,1
P8kOZ5t9iqn7XnxktXhAH5m/lDoQ/fzfoI/0yZpmHRw=,13,54,female,9,20120915,20170922,20160501,12,5,4,12,50,35,16770.517,37,31,149,149,1,20150221,20150322,0,0
XuvhN0H65TG6lkmSTjKajt80F5a0FOonULT7wawARoY=,4,28,male,7,20130111,20170908,20170212,5,1,1,1,14,18,3782.881,41,30,129,129,1,20160208,20160308,0,0
EldF3YInTx7AXH7bivNn+w5wnXdpOTT+LSLqFxNPZD8=,5,48,male,3,20150812,20170913,20161220,0,0,0,0,6,6,1443.361,28,30,150,150,0,20160521,20160620,0,1
0SdOtltaEqstoFkyOhiodOvh8tMxFFepBrp+KAlgw+Y=,13,32,male,9,20041025,20170919,20161221,8,3,1,0,5,9,1725.395,40,30,149,149,1,20160418,20160518,0,0
MxYFntl88dVPUAkbbiSStQuvWjjWH58BLqYzcn2gtt0=,5,38,male,7,20100918,20171004,20160602,0,0,0,0,3,1,679.74,41,30,149,149,1,20151216,20160116,0,0
XuvhN0H65TG6lkmSTjKajt80F5a0FOonULT7wawARoY=,4,28,male,7,20130111,20170908,20150113,8,4,0,0,31,37,8464.51,41,30,149,149,1,20151224,20150309,1,0
zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,4,21,male,7,20150503,20170909,20160904,3,2,0,0,34,23,8309.318,41,30,129,129,1,20151202,20160102,0,0
XtZvoAuutehEzgtXRigagfykNwLZg2GVmxAw79sOIYI=,5,27,female,7,20130119,20170930,20150401,0,0,0,1,1,2,508.404,41,30,149,149,1,20150119,20150219,0,0
MVwFT1I78jTeM++kKsDlLzs3njuLKhdh+WDEfg6Ed/8=,5,27,male,3,20150209,20170609,20160704,34,5,4,5,53,52,13648.043,38,30,149,149,0,20160613,20160713,0,1
YKAdofAyFwDyCFCc5IGCR9qmo+MwROGlW4iFvpaxJuQ=,5,44,male,3,20140223,20170930,20151029,1,1,0,0,80,82,19948.059,38,30,149,149,0,20151001,20151031,0,0
O1CJ1AttAsfy/m0FZDnsVpux3g371bS3xVjRxvI71kQ=,14,25,male,9,20081128,20171003,20160428,21,6,3,3,93,92,24518.331,39,30,149,149,1,20150630,20150802,0,0
7WM8QoP2Qi3PrtYOWtPAsMSmeemtPo3zpFMAgoWokBM=,15,25,female,9,20130509,20171028,20161201,1,0,1,0,18,20,4550.253,39,30,149,149,1,20150531,20150728,0,0
bE+QZ+F0Gb6Dp3WROPM8wzM4dO8PGmrCio5e5NBRPuc=,13,26,female,7,20150419,20170923,20150612,1,0,0,1,41,38,10679.57,41,30,129,129,1,20160324,20160424,0,0
OBMx7ge+vgI6gQxasqhQkBwefsuXomqwX1ENRNZokNA=,13,22,male,9,20121217,20170814,20161006,15,2,3,5,36,50,10836.056,38,30,149,149,0,20150416,20150516,0,0
0kYfF2YjrIQ9WheTiDC/lbsWmgefW6acuG8JHWyOKeQ=,13,25,male,3,20130121,20170711,20160111,1,1,0,0,2,4,600.817,37,30,149,149,1,20160410,20160509,0,1
V+xh2BqKSCpFp+0CRH1cmbj9zrPBWB2h0Gq/bFezIlo=,13,31,male,9,20080113,20170313,20150320,6,1,1,0,13,20,3273.496,40,30,149,149,1,20151012,20151113,0,1
BVBeETw6XScAly9iqySgyHZmtTf/kzwDhTApMV1VONs=,14,22,male,3,20130816,20170208,20160413,0,0,0,1,38,38,9803.42,38,30,149,149,0,20150308,20150407,0,1
xczbQYtk9wfspbCyNng6+TTM2qK69VSYF9i69z4FoA4=,13,24,female,3,20140325,20170209,20160929,0,0,0,0,167,146,43316.793,37,30,149,149,1,20151010,20151109,0,1
V26WjHbw+GFG8ePlBFAcWruK0O0YeU7pXuQ3Tj96nIg=,13,35,female,3,20130203,20170912,20151201,2,0,1,1,144,134,36752.439,39,30,149,149,1,20150831,20151009,0,0
mzk9vqVYXwxA5MvpX7EUVVAYRNZr2ZE+RweJ+6BSUeQ=,13,24,female,9,20120128,20170908,20170105,41,6,4,2,51,91,14015.698,38,90,447,447,0,20151230,20160329,0,0
/OrkK+agRQCMhB2GK3KctomRLGCQuWxUqw9ml1eQNog=,11,21,male,9,20090401,20170325,20150519,6,0,2,0,8,16,2126.76,39,0,0,149,1,20150430,20150625,0,1
X8StcXe2Bx5nBBP6C4AsV9qK2HNzil9XhQir/nH+n78=,12,51,male,9,20081126,20170613,20150822,0,1,0,2,156,89,38840.736,28,90,450,450,0,20160828,20170224,0,1
FQFw5iKmvOFDtQ4g/zpO1kmRl/yNQjuYGSzst0FU6go=,13,21,female,9,20100616,20170930,20150830,7,1,2,2,11,15,3960.537,34,0,0,149,1,20150731,20150831,0,0
tY1w6MO3FViJyHvg4dWdMg2JYTNy/biaOJD2ukDNAto=,22,32,male,9,20051022,20170930,20160516,0,0,1,0,9,10,2560.968,33,30,149,149,1,20160430,20160531,0,0
iJ5iTH8qh3ij3Rzuv2BAP+qze7z/PdLBq64vSTd5bTE=,5,29,female,9,20060502,20180304,20160811,2,0,2,2,3,6,1603.393,40,30,149,149,1,20151118,20151217,0,1
B7x2AlhT3+48c93e9GFe+nQRH4Ga6r4CYo+OEPm6kqw=,22,26,male,3,20121018,20170930,20161208,7,0,1,0,4,11,1310.348,34,30,149,149,1,20161231,20170131,0,0
stBalzWUP3HmiKPW6PoarmyG6wSnLYUxJzAkj9rNJzw=,5,24,female,9,20120301,20170911,20160517,0,0,0,0,16,15,4282.763,36,30,180,180,0,20170206,20170309,0,1
CPVtmXRV/okGen8UadS7qLES1vFJ9yQuvLhUJlqlksc=,8,21,male,7,20121110,20170917,20160912,0,0,0,0,18,18,4631.0,41,30,149,149,1,20161117,20161217,0,0
UCBUxEye0bOH3jmgQ/oEZkMQblTn+ahKYFHhWsTTAoU=,13,27,female,7,20101129,20170826,20160210,9,0,1,0,8,18,2203.114,33,0,0,149,1,20150930,20151031,0,0
BMHK5+LZiCV3gvyKeo54wdHko7GgseR/H23qhiHvN6M=,18,20,male,3,20140107,20170710,20160519,3,1,0,0,1,2,738.117,38,30,149,149,0,20160331,20160430,0,1
7IoQM2CCCsIrDlpzyEOAliO0EQ6g23h+Pk5zIbNainY=,4,33,male,7,20151031,20170930,20170215,4,2,1,1,38,43,10473.958,41,30,99,99,1,20170131,20170228,0,0
bRVIcIS8PUPwYgE73Q483U714q//TvtcSSRcF7E4eBI=,22,25,male,9,20091118,20170709,20151227,10,2,0,0,16,27,3889.918,36,30,150,150,0,20160322,20160421,0,1
7xTA6ucNJM4KmhJm7lbK9+yiCmL74yXxcUPJDv8paNw=,11,25,female,3,20120316,20170930,20161124,6,12,1,2,25,36,8183.551,33,30,149,149,1,20160831,20160930,0,0
d6az4XuRmjQ1a8ZWqt2Sn10XNFd9KsCfORJzfNWWTXk=,12,33,male,9,20141220,20170910,20160501,4,1,1,0,61,27,15402.568,38,30,149,149,0,20150227,20150329,0,1
ha9+O/PfcltzK8EonvK3iR1W+/uyTcDtlnrgUlUFcLM=,5,30,male,9,20100404,20170713,20160206,0,0,0,0,1,1,226.978,40,30,149,149,1,20160503,20160602,0,1
/rKZOvLS/Y5B5YLQjoQ0zNLNQcRVaQvNpe/Ih2TGG5I=,13,33,female,9,20070519,20171023,20170221,20,1,0,0,73,20,15951.056,39,30,149,149,1,20150930,20151117,0,1
AwLz6+TdgvcGjA8leW9VKr2WgEr2mg6JivUlIorE9cc=,15,23,male,9,20150726,20170919,20151228,4,1,4,1,8,14,2865.137,38,30,149,149,0,20160224,20160325,0,1
YNZuZ0+cJic7POTxjaKwzPrtuiHVrYy+Z9hIli/N0kc=,14,35,male,9,20140126,20171002,20150516,1,1,0,0,4,6,811.102,36,30,180,180,1,20161201,20161130,1,0
Xy0AsOpxTgUzCTrerIPARwqxvSgpie/9vUruaEHOxfQ=,15,31,female,9,20160106,20171004,20170203,13,4,4,2,91,71,19638.254,40,30,149,149,1,20160305,20160404,0,0
PoVm3+4S8D9s3j091gPUAR24j0Pdgpkj1nc2HuXLjco=,4,31,male,9,20150113,20180309,20161118,0,0,1,1,11,13,3570.381,32,395,1599,1599,0,20160108,20170207,0,1
oslnd02MkSAAPnM0kdlLuAZrC1kzjwQdzK4G/4EvtNY=,4,27,female,7,20130818,20180102,20160209,2,1,1,1,2,4,1067.435,41,30,99,99,1,20160111,20160211,0,0
FHudvpRC2Ik2LiPP+pM7DvdRhW+54Us0XjFsbNtSdoI=,5,31,female,9,20110527,20171004,20160218,1,1,0,1,12,14,3298.23,40,30,149,149,1,20170203,20170302,0,0
UOx/bT248J8797UnXYzaOxtAkM888yQF0i+bMYybtIM=,13,32,female,9,20100709,20170710,20160516,7,1,0,3,12,16,3645.057,40,30,149,149,1,20161208,20170107,0,0
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20160129,19,4,0,1,59,81,15821.12,40,30,149,149,1,20151021,20151120,0,1
AOtBvNgcQZNE5OE/7Y+A0IaPqLbjvQCZGCZ5WQJCmyM=,13,22,female,9,20150511,20170203,20160911,0,1,0,1,13,2,2786.189,38,0,0,149,0,20150514,20150613,0,1
FgWlHLl8pcK611MoQuHzyLo+LXSuN6aP+7HmcYOk10A=,15,32,female,3,20131105,20170922,20150528,25,5,3,1,27,37,7785.489,40,31,149,149,1,20150301,20150331,0,0
vGzAhe4VqbKWLEjsvJguD8Z5Pfq6t96C+t5sdNKoN3U=,8,36,female,9,20091126,20170910,20160605,0,0,0,0,1,1,263.941,40,30,149,149,1,20170211,20170310,0,0
N00zDkiSQOB6sWM3f4MLXrmzwuFTBXlSxUQpXxf1kWU=,13,26,female,7,20160313,20170204,20161104,0,0,0,0,13,13,3146.507,41,30,99,99,1,20160413,20160513,0,1
HAd7eRHKauVGxejteu+BcAFNqlDzb7jqgfGstIMeNm0=,6,41,female,7,20160320,20170919,20160523,0,0,0,0,2,2,473.204,41,30,99,99,1,20160519,20160619,0,0
EKbxfFb8vh9d8fe9Ri5i1qPfwQzU8nJUGnl2X0SsJh4=,4,24,male,3,20140416,20171026,20160419,1,3,0,0,24,11,5716.182,38,30,149,149,0,20160403,20160503,0,0
BrhEN7kYOUQqgXJuzRp6r6ePeuwMhhzOzXY9DJjU0lY=,15,22,male,3,20130518,20180412,20170113,33,6,2,0,5,34,2818.82,38,195,894,894,0,20160125,20160808,0,1
