msno,is_churn
Pr5Pqud7ZyrxEAP2NQauFnEF70m6MhGM/DyaWKlyp0Y=,1
HV85MGKAsxqkOwX7NZtb8HxQyd8eOtrz0g5C69JCkk0=,1
DKzOOB2M1ySB26M1lKLCSQK3h6yEZAJ/2F/QVAt6vyY=,1
62mARFYStstB2E1ztka6D2CcTcbOFtteBuwRNhr7IDg=,1
jusBdRLC+UmeEWMO/aDjwWPjWrvSR/luJtSvFoaeFxs=,1
x71JmxSNfE25VkaXfYOxuRBLST8B911UGFdmMq9sXBA=,1
RejiV/JfTJg10AgJsEG1MFFGo4zkXcD1LZgRJBiIEKE=,1
NfuZyXtxsxGzQVJIgduAdGG446LTxEte05I1Lud4GxQ=,1
WupBfFz5xOtnbbqrNdMtOjowtpLm2Cf/QLl1Bl9HP4U=,1
Nrf4+dIpB6OdneGVVtTtwdyS12vOXdkG07/4c3qNBGE=,1
IiJQD37ts0mU7EJv5cwlqJxMBga5V9A1JvhRGZzs6nc=,1
7j9X90EWZT6HQCLa6DCWsgTPk//Y5r54PS9WGU4KY4I=,1
Nv++VUO5MLzkGkku4spcuFg7MdDx3uElQPuByt75UQo=,1
BZLzkCH+7wcWqF5Mo/xfBNriy8zUy84Bjiqppq9IOoY=,1
NxmFXkimIGODlh++jsbAt/C9Rd5aKFiA6m6GxdpRBng=,1
pFfvN27u9edPL+eKl7idsaNoByHNUU9QfRPEXMpaGBI=,1
5tF0CpWNy1RYT9LO4LoMwxgI+pCvwSYHXGLqQ4eOnLA=,1
guUx7SY56QNknRtk6aoDXfUJ8p4H2WLb5bpWLcj9JuI=,1
PLFRwKrabkN7CHkh7V1lQl7XSjCte2LhhVP7llrUw9Q=,1
B7tZPS47hK22oeMVZ7Fpa8StfU+/Ks5OgbKzcb5727w=,1
iWCNWrMWrPLzs3gRky5e/tYm27XipI5Njxpq4yYt084=,1
D5fkwAFPqux/irfEVBbk/zEsQcJz8U7SHAN9BOPN8u8=,1
9OCQpMTLGs9rGvrID34g/zHN+u409o71wnnLEst/Iso=,1
7BwGvtRgyO3tdi8SMHNFbXxRMWzijo/TH6MgD/gBfi0=,1
677Px/JQ1zNjlSJlKEjPeSQ+HQ5LrmGodtm031xrxVU=,1
KKo3d7wyawtkPjGV30Pbd9ixIpcn40b9VOxspwKi3K4=,1
cZNyRnDAplErGaQ8vZXwD162VHh3TH0IWLE90bA0k/o=,1
NVNBmjxbLCPc0V0QPwC+NGcnBHcEYkIRHELRCOz7srw=,1
km7q3mqteYrPd7Z5F9SzHXNVyERvBIuARAihHT4ncNY=,1
jyaX5qE4VaKVh141AkGQXg75weJVrdqBolia3e+5/Z0=,1
cfTijM0jh4ZhwUndqzSqixToNhFWeme9959Sq21eEW4=,1
vghN5XEdUZiC4g9IVW4fJ4668fr7ani8fQ2/ZpfbSJY=,1
a48wtY8DtobvwzL/86ZTngojEQY6EXQg+rsyv6fNJWU=,1
YqtSKNP0A1jGnG0ykMMTIzKpQS/q4H+6DH6KaFfJgwQ=,1
/L/UUmPzRUsJYcCqpoZmrc32GYz4ZH11S++7RRDN/cQ=,1
BrwfKsaRlqJdlWmede3/epje8ffOqdYsqjdKu1TiyYw=,1
VPQqtdnfy9PYKQBGPGvruFmpfjnyBK6nrN2eTpQ1Lhc=,1
f02lJGYs8CBr6YHSx2DURAa1Xtr//fOc38+1Bn3rp9A=,1
LoZut232QbBkGSFOll4kNYWneBg07gVZxeaB4PuJh20=,1
uOq1iKOzL4HcVxO7SOvtl3ggQdueD0oGNRmoS6mgb6Y=,1
W6rQ7rewY1oEKwYdGXk7rm/jh5rx+1KdqLX7+/qiwVQ=,1
Mz7IXORa3lCpGq5TOvLHx6WNA4lFTT+AIcd87o/Rup8=,1
KntDfzuxHRAx+Q8QTEvi/uBHJ1UaowIj+Jz5DnUK3qg=,1
CKUn0BKzSDBFWmbD3iQo6Gei007QrwDEjOJ3YKHaN9o=,1
db+hXyZyzv98neTRxLyGxAgks9s11x0a7CVs/24J2YI=,1
JqTtW/V71R4mRJ0wat/hKBZ9pyoK7qZTt9dh4HVBvVo=,1
etzW9hF24yEIiGaWyjwXg6Pen7ZoGNsnvtbVnde2DDs=,1
pxXOuYizutfrXJG448YzanpFHDpkEzhZO3+Z4GrAeEY=,1
KR20V42c7Mowz5WaG6CQmj4cpdaO1FPtaxA085yiqZU=,1
faRFjz/xCxIb8oNCsLnEX3Q/8u3jI5YZ3n3TtBpHafc=,1
DxKCPwhfU4nXukTnmck0fpUep6089XKNCQtl1U/Q2/8=,1
mhfet6zdbX9z/W45ifLrLlFabhlUHiV/wk5o9Fg5XH8=,1
iMWOVXKRgQsrhS1Hg6Ur4u8GE8ZYGvBHjTjHA9cV1Rc=,1
96A/T0cGhV9oLwYtRP18vHMu0VszJCFcPAiik7reQKc=,1
cmOngfZMGUzAPw51rJzwKnSnl/lMv9vTtEOprjb7AJ4=,1
sYNDPzx8ObW+3b6rzosEkpPPrDFfK6D5f42s7CmsWwY=,1
+F53ZMcSfs5Cs/PDQLuJ2JDRhgyLcUrJSs+s03sMRE8=,1
dKUYOM+PZpm/V5GEygqqIlTsUhFH5bxsGCuRv/GrObU=,1
Yl+O7JgT2wekRuj3ZGRU8QWZth+wktFTBzPQikAHEcU=,1
NSGtQJPZ9H3u0aPuzaDyTTcdaniKvyGaxSwZYUzk4gY=,1
fYJrsy+fW4QY3HGuUb+1jKSe8abzIf4S/TcNtF8awOY=,1
CMuken10JTLgV5l4cBbExRPcPMK2y2WKNaOEIEdQlf4=,1
uZxF00c4nD7BjJA3udm8cXPOw9xZk4P06BLKcBvD6TU=,1
tboZB6oi9sGqS46wJxQePLpaQ+veV5q5QxK6UH1ygwU=,1
u9QFZa94An46QgYJN5pP0s9oKRGOkT5s/9E5iNAKVbA=,1
qA1jL/ADRM2Alh5vhtz/fbHz8i43NRAcTh/ZXZP/gq4=,1
xVnkt6RD6dD3w8vOAFXV0xehvVOL9U41K8Zy46kZsjc=,1
5mlUykAZYHFhCi6U750OAFMD60fVAILFm8dV0g03Y8k=,1
e2wa0VAmRyjoBG4sKXfzWNlodhmWz3r9RRJ/CYxTwzI=,1
tPm9Bl4936AOAdi7hkVqHdWDDyplg5slGstGKUXKzHA=,1
ES9aZt2H64zLHi+kAJ/Ftv6uF6ArPVmCUywZBak6xug=,1
PYG0HOBVvVvn0qMPpXtED3p+od3tZgr3ZnttjT4JxZc=,1
aWjzYmWeMGhCrtxyABRxXlVmOdq2lQe139qXw+vitgo=,1
TUa2QR0DgJ2m39bckcq0IY+W1JZL7pwgWxMJ5+wB7/8=,1
Mr2WMMHx6Or1U8v9CIjXfpRVoLRHkgtIbJ4avHr9tj4=,1
g9eTzvKKML01wcciuSk7p7z6bwIOdXg26hTkk0TX0b0=,1
Pya7Y8+lfUEzquO9qga9FvhoCba/PcHi0bw3tT9BJPk=,1
5ILjXT+dKwUzIYahXffZYK7VjWOJeyVlhge+Oyr9qac=,1
fsXPUr73IMQwazwCUkSAKmurUL73qMsrySY57YoWPZ4=,1
S5UNVcfuG56G3CRNs0MMZFxdEqs679uBFMDi5WdbI6E=,1
2vqMpR1dhN3jpySWwc+kQL1KoF59FR9WObWaW+WIdc4=,1
Imim2sU591lNA0xIutoBqED1hu0dh6AiGl2nRohCG5Q=,1
jvXtGFebCRAfr2C7etdHPu/1kQMIx7wukhqRBDoBZks=,1
zwhR3q2j/NM4e56g3ekekoyx/8s0Ghomij/3/BsSBWs=,1
SI4+QtFe3Fo3l38Gp4hQD2KnsFNMnzOeTA2ENCRE27o=,1
69gnnaw192bYUa8cp1YOXvTYoD1k4Nkh5SlobnrE+Rs=,1
2d41v9RlY1FpC/w6nzXvNWbo4k2gD19eV/9mXfBhfZ4=,1
2tFAFc7enqFMHjVgbhrhx++ybGc73ItXKOe9KIRy7l8=,1
A9NVw6w75h2nnrb27gJpcWL4RbgMpmGHTuuatWcgqp8=,1
kQh0jcTjB2h/rbKKANASUA+OqAYSDXjDdz8c6LcjB/Y=,1
TBo2pEigXWtqb+GpoTt+TxwAzFFRPYISrG5oAgTgMy4=,1
q/llp8il79SHUiaTOou3QQhjxlenbdFUa+QaJ71L5Gk=,1
dvnibbCUBEA7ZUM7txxQPfYORpie1D6cHTYKnfDAJZs=,1
EeXHAvxE1KqlgaKW9tvEESWWJ8Yc8y7rjRpEYB74mfo=,1
mg7wWEZpN18hS9cUpx7BgHx0GsA77IcfE4YiXxnMxsw=,1
GB9XWQQuCn5rtaWHmlY6tzn8u5aq9WaONUTVbbAJpQ8=,1
YUVgPWQFGQ8qts8Y1x4V5CtTLkbXxVJfdoBhdxPYwmA=,1
a3u+o82A5whyr1RYtt3ZFwpdYtkwCnd5csQBSd6EZds=,1
FDJ3iGKdNEwmgs74ZSz4iBpLqPG9wHLs4G8csWdX1Sg=,1
/9mf6kJx0gHVIxVDiEhUhG5iKjSgChyiE7Qx200qZac=,1
bIPkUZlX0Ebfom5Huy9OQAykhdgCvG4KBJsK7x3vGB0=,1
6Tr3Ih7XUNu9aaa8MfwD3UVGSxUYk/gR9a/KPgMIY60=,1
xlPUMFXSNC45SLlsVY3msS/LYmTg2ZPl3JdtR/TYQLs=,1
1ATkV4bfyetCdc0EyscJf3G6gMDil6dIzFtoxixU5ew=,1
aIqVuNqj57aDRMegXz7xos/Gc6FZdjJkk3/+XXVdXu4=,1
1Mb49nHs9dwoMnrHKsIyGh3YwlLMhqc2DC6/+LWPlNA=,1
3OQlaIR+nWW/nvpb2v7x9CCEye2E1R4busxL8i5ijXw=,1
cG1fK8a+9SN6Z/2ifwiE7YzrSlsGIOGcNxRBTUQTOsY=,1
CG9XACHPJC2BFKt0FG5tkVGMuBlcWACxv5+0NPlEodQ=,1
AzHOGJkdBUHFb9NFfUiwJvLH10aSVqkWaYrqO+9sV4g=,1
bNUO71eRtf1b0iVvGFBx4/0uD9pDBKXyEUeagnjY8UY=,1
wxbzVCciNR4xISE64X+jFVbtF28Y404bISUtKd3j+Gc=,1
luq0IXEXcaHT4Y4dkTJxj2O6s0s5LLsIoStHGsNBgcw=,1
99dcCdNEsnBWgki/QzowARQQjqJZY2Z80WFsG8GApUo=,1
I3hSbr4fyIQGkNnJoctoYfsDy63Wm9e11h3nSO5Dc84=,1
WNT2R4tCXIDfVKKCPoqp3iUvNBNtkKT5YTxnauO7+oo=,1
dqowUtArLpfzuP3fSzu8R7Jjc8F5mbWa+hhP11uRA0g=,1
/a9UgLz+5vZKa/EqXpCaQR9XYGzCA72sDlty/SU0ZMA=,1
ERR5n6aQN2yUhZIbvMrxgqtAO4zE2J4GVlhZGrnLIj4=,1
DV0EJuVSTfXIOeBNgsb7ufE/3N4he8YZ4MI2KZxAA3I=,1
vredJYXIb10Gnxj4ZYA85rQlhOnwea+8Jkau2JtP82U=,1
pSs6ZZxZ3kMW01s1v0m7VOCi0stZUNiyfpnV9abLZIY=,1
XcIDNzpehoQXDjW3MsghOEWk2gTrp5KDogm6dgrPGfA=,1
dQYoh6IZVXztGD916Aa3APEowOoLdjFNjCx6224Bjjw=,1
IkOLl8eAKuJLHxF1FJAWdq0Z0sbwzFG6ckdg9XzvDuU=,1
rQns6tI9rcY5p2zNazaSBvjVSDJma7HRlBm8alx4JIo=,1
TApED/kkvoCu8V9pVjM/Rh8ZWgG4RoI4PJ/ciIR0ipk=,1
eRxVvX6YiJtSX5ZvHesEf13L4uBLaErLgKhnZzuwZy8=,1
zvQx89Wlkpz4Do72St2E3GkKYSrK+hzys6lvTTsYKD4=,1
lAchrYRbi6rSO5ahd3pUsP3HZFBhgtpDX45K8/pNZHA=,1
F/3htR//3GFu3+LCteW3/oc3ZBZ7KXqYUmwrTp+SFnQ=,1
WrqyTjlFz4acLPgOVMRCj1lX7HhxNJyqX2W6/ZPspXw=,1
pfbBzgY9yynsa13gaAlrdoLjCvYnPXgoCiOIpbWLhPs=,1
IrurkDpPl0HUUbF6cyDh6fvkCsjMY2UGTxbxcMKREPw=,1
1FxLVC21/A5FJRh/I9IhXgzlt24p/SviDPL1flQm0Vc=,1
DW5WbPT1uE7knupvG6bXmdj8utYSVztZbbyUiF9QxMk=,1
+6KgKovFigr5lk3+G8srZUoUHhPS8a+rTa/N2Vg1wsg=,1
3mjQ85GCpfDoTlm+DtR1u3iO9G80meh+G81dDbXZJV0=,1
DFhv+5n+eH5C2yYPPEcfBG0XUwXAt2Ck4qJpOxzSQEw=,1
TFD1eMTgaE5YHlVosSAPOI0bfjb7NXXoy8t/3NnhoA4=,1
XFz2RiU79Tvc4UN4V/U/SmZXMfIC/+e7UJlWQOZiDO0=,1
IxTLXSu6BaacM311l8bqldz/kkd+LyAm1qCmuq6aWVs=,1
p6rY21yqEWbt4u6Mh/dTa8WI/lBQnurI4eDvwISuKz0=,1
BkbC6Inf7ubTAv8/XHttWfpvxxX/pdanI5KQMrUa9XI=,1
ERRkkEYVoS0Cq6zXuMJlkqWwOgTfAEHHNuS78ENE0dA=,1
ZIAYbW886bLk6iZWMZVgIbRU5eE93iPASetTBiGQGc4=,1
0kpkuh8wayWyApP1EVEnCA6Sp3SjX+j3VVsWI0/3aPs=,1
3QecmIvgl78CXzVY18DJtJr6XMCwklxrU/taS/y5H08=,1
1xfcsKooWIKeX0kNqtzNKCWH3m5XaXSLjppp+cPOIQU=,1
JONh7QO7hoHFG7yMM+cDZcwnOB8FIv/xhZwDhJDt0rM=,1
HRIdttZqGRfqGpV6zKcUIrBAheBqIjLeaPjxuSp4NPo=,1
QPluZLgFKmbHs7qWiOegmVXAeYbBNcu903eJ9vPzh70=,1
ZftVe29LnKLtvU77KAB+NvH43gFJ8kNilc9obgVArVE=,1
x1uWkRHNVSS1RnCiduZXAKZtgeFnqAztpTaVswwgcDo=,1
CMne1gNf+X5ym66VzfCu44G+PqIxHqttKIkHFaEKjAo=,1
XugKAIL/EXoeOsL2iMJD6b3SugThzZ1+EIqJv66mNJI=,1
K/rKBgpaFRMeZQG0U92Gr9upN855ByC1pd1aQ1ak42g=,1
Cs39+1O50JoFXk1nrIrlrXHhLWwN7mF2dyX+W+xD74c=,1
/+T0UswM+kuHfbjy/dlAp0rS0O2SLabQS96IX3uiSN8=,1
JzE7Hpkio/tQ3Z4bMB39gX30/kDZblv9FllIoJv2QGw=,1
YFwa5h/UKROcj2Ti+ytdrlOkNwk9dVIRKgpGvAXBOn0=,1
fvpC2Q+NhLrseQSAaxwSedaHN7x3GYIiHx2PhTcjivA=,1
yy1tmey3gUBsXZZTHypKuV68ZjNx/vUSGs56C2pmBdA=,1
RvaGiHzA9kHlNr7zvmvuXT99qyqalhCCue/8DWb6RPs=,1
ZQa1/2XjqvEVLS/VsxWAoxL5KMeYYGe+M6efjDuC/10=,1
D8mDGNoLR2Q6kHX3c0DftryRhJtBjV1o77COTHVSPwo=,1
UrHF+NtvSEqHXHpeBUs5iYOjWDgShsLhiM6fiIipDII=,1
rCF1I5QX3p0s8+l7A2qaiZrdRA+Ov7G8ZoMUnE3MOsA=,1
ltGog7JkSkOzJas+NAGl38AGqS3/jgLDCu2nZTlfojM=,1
zucRpHYzcqc/lFhcf793sXkoeUe8hf6IRYPlWKroYNc=,1
SJQhJGzp2bcwB53PUESa46FzJgEy5W09u6NjveBxskc=,1
kUw0TcfQmW6gjrmnbihNZMgyv9XWkNH8y4OY1mfZ988=,1
hWhg5e3CGTbChtKKFuI8kgrlQ6lc0XHGL1vzjC69VKU=,1
hg3FzBusYcfVZr+fQT6zBI0tjsqhR4kSmVm6gUvmPK0=,1
ipUMxhYgyHa89Et37dfWMvECvlLivMgSdyA4NGBxwZM=,1
MPuipcl1liWCwrB3+I2fYBFvNplTD/W0+Jeoc+81zS8=,1
yGg+Y/K/Srnprro5tqRxzfdQAM78J5xZPlsePW4lpF4=,1
glmUZlX09ofQVcac29XPmoc7Y9ZA8rcvEUcJM1QVv2w=,1
Ax4zuD0rYd6+HSWbC63QbDYbXFu8SY1MrnwlBjxxARU=,1
xQ332bkk1pO7YxoIU06GJbqyh/c4LwZbH4h+3dqtVGo=,1
NybdEvOo9CsuBMjLLATDB4Aq2WvVt+/HftFmo4wy3x8=,1
4mtFjiyQm5qy3h8pLIsXe8H4fNNnbhB5pyd4Cxp/phM=,1
YV5bgJGIZYW0lV8FJBUU04CIcryqxKVfDrssuR611Yk=,1
wgrXF+jqlGj/wpsphseRDSKnW6mpJyp3FwMQ15o28Zo=,1
r6ly/+YhtPfo/UMwUVmo2hEvxN4X0SSlrC+1sUNUQeE=,1
pMQmXdVVy6tyaoo/XeT8h64AjCxWwz2iYEodhRBQtC4=,1
alULPSHlzcRb39l78NGpCsZLBrboeM9zyihO4NvD4Xs=,1
N4iCA8GqJRRWZdto6aynG1w6DEQHwrPGcb1A+I7VqTs=,1
hsOx7b/vwKSPofnddOQLuTQbfdlNb+mbDiECPDFaauo=,1
4GzteTk0KOzcvZ0/11BQbPpVdRzZoeutI2PHNFlfu3g=,1
a4J3Y7y5o5ePmdMMslWx3XlBkdxs/bLXbweNq2ZTLH0=,1
2R93dE3xh8bxmwmDM6iI+EuH4bz6h/9HFt6Ha68oH9U=,1
hQtZ7kEyDqZ+Ud5c2NWe/H9LOjEsyuf7rnuKjCkV65k=,1
+6NnJfAMD/Q40PuEVAywYC+BST1XA8hyxgw7ud2MqfU=,1
oOGGT/LkESMyzA5WjdjkrVmmlynfH6HoXt17kaVaJsI=,1
HrK3bz7nQ01Nj04E8RmISzxlpTGdiQwfSuhnFZ92Qk0=,1
U70hG2JMks9V/6RLrY0UPMg+W8aQrNiMl+L73egpzFA=,1
cx5jhqkeDxRYw+eReVolgSfUFH6Uk0Cyg08tVYZwpxE=,1
vuxkHX4kpZK/H1jeafo6/aSihXEqg+gDdkyqX34AygY=,1
DAduXC4KxyHykGYOBqkiQxGyTRkvQxQ7woGUCr1ZzqM=,1
obR8y+pMYPe91eaE0zVti0u/nm75NX9xitYmekL8/8Q=,1
ZIOMjhJYO68LRfBrmBIROIoOrHm36WIT1nnTWmRsa54=,1
peRRDl3FucwN5E09ViekkzQQ6IUQ21o655be+LAZVz4=,1
HWHlFx6Vul8cDbm+XVykyF3ri+AGVU9MHRjDsJ1MZh4=,1
VtKeS0gOKS36wZNVT89E8lcArxgHHyL1VtrdhgTWZrA=,1
pTtnB3+kwHbMtIemlptko1Iq+HHd4H0NxSEzehD92lk=,1
KEtzGyUOMDu1l0dzo1TvW7WcdrH/p9hOt2JnsBbKHFc=,1
4+9FHd5uf3saAId2AOClgKLT+WbMbxrsB4CQJczfGi4=,1
wEv9Y7yeEDajrmGsNhFJgBvPBh/ve4RU0LrVGO5+hco=,1
xV4qbjDhfSWOkJKEK2dzDGAOb6QyPzCfDXmZlDoB2PA=,1
FlqyuXUvRR0D0m9Lo27cdvDmMrEbpPgFXuV3mRPrGjo=,1
RHwaMhXfKUlumEFXX7phV1c9MdGVAxld5LNTS/gWTno=,1
2rLnGu4cDORR7//fOnNPvLTMQELSShmZoO6Vcfg8R2A=,1
vjcJSbtmIHFYSLMfbHTnIWj77fN7wVo75H3axai1Mu0=,1
lDOBP9zAAdwMmXaJaUi7sPCdUGZusWBgi1hrcU8ywaA=,1
mQKXUjppVY5A62mgP5AYrm6I8cFS+lkaKR+O8p/nhNc=,1
Rfeu6yXB/xLWwYWlZn53Loz4KxAcjHpsqjlJRvWbTSc=,1
4U8kgu9oGOubFwPy2klVhVh7o0iOCFjH6aIJB7JfxK0=,1
zxM1T0lHM6ubvtLPtQ9Lv9Nu1zKUpuKi8tVs2alMs1g=,1
ekDe6LvLNxJRwGhOE4vggOweW00SifmYhu44dJUGN9Q=,1
2ktTU8ZjRXNeyav1PUiTOE995rRC5oQQCJ88mkO/mMw=,1
s34l2oHoI4/O13SmHOU2SCWi2M4U1ZY6vltk0M/IRUI=,1
014kKt0oudt6cPH3mK50c+WJZXHbX4f6PcRCBQVPaYA=,1
QZP4i1UIVW605+zVe+wd2yy085T5ZpXFPMvCFFyznNg=,1
GCK7N37SRogrZdn8goAtAqSlOTY70YmsIdWQQuvdhW4=,1
7+cttSSNKJTgkCAFW2+62zvFlK5G/MlCAtKRL8DKgD0=,1
G38MKwfB610FJZEkurt/QShyzCtFcEw4E6wTNXHOaGM=,1
qiPxaR6zzx8kX+kNBBkW+/qvWOyw6gzFETxIziFBkXE=,1
or2LUyT72lZAB98r/Pfy8I3+9pKBMk1OwjWQm0gtPBE=,1
C+6ceGc50LidZDBLmIWJMU0tPc/42qCIVW8r7Wa7Xno=,1
QEeZ6CYQ4SxcDxChKiGoOGkyD+v93o/2s7nzbSmYd3s=,1
rlmqQ1gJZnbvXsv94rnVDWQK6NTPu9HynMq1eOr8ZQQ=,1
nZCh1WGyzdjH4uvczdHNs49oiX1ig5/YactPquyG384=,1
O/YUMcATs5xVJCN/rWZjtFtloGGySB/rHYUad+5W3bY=,1
+fi01dii/drbKaF3Wd7xWfVQXBw8t0v/ZjqEevkH8aM=,1
lXHU/k5LCAohrULTgS3Zv8hUxDDoYlNhI+ec+xeZZKU=,1
9G2HIfWWtBKEnlMc51m/1eEibcZi8fq/Rh2/GV5BNBk=,1
X67oR/xqDB5cG3ZBWi6NoCOd3jO0lnSsKP18PTii9tA=,1
t27dW1UtJrk0EfIC5OBzgrTu8fRFBpF/auS5oTNjRFU=,1
lnVIfviVfvaaubDQmGAhOK6oDJmBdVgIvlJuRMvWajM=,1
tnsIzQ4vBRm4WIZZme4EU7G58tuPEX2zXNJpgOV4k7I=,1
HpC7Osn15dIgIZPAN9oVG7ftqcVgcbMRHIKKYyr5a9g=,1
1ZlykA8ggpPzWtkWbktoa5Gf/sCAhA3vabUpvxBwUKU=,1
aDkz106PW4CepBxFOaLidgtq/e4qPhbWmYsqRJM+1m8=,1
q2fN735j+DbUkrfDRMYBmieFKimhJeJ2Z/e5mbkQvbw=,1
VKkIAtZqq9c9l/2GuSuiHHNhDZUn+SZ4fImRZg2m3Gk=,1
kREzhKAh53fLJEgNY0kOQiLUHjWcLLwS8BgA3w+AgIE=,1
NeWViP3SWyyc6tSDBg2PYW72wIXgWpDiHAi9ZHdy9AA=,1
t+f2cTpwpxy8jMkBdVKA6FOIzQv217BQ5QjWHq5WHw4=,1
lvB84Li9TZSTis0/Rp+hTLtTu0seIHlwi+JOaXflESs=,1
vOHZyZ0d9LF0PFOCMYABU5r9vux4ZDIKA21SpUyZRb4=,1
4vEACUaq5DF3v91sY41LaV1c2kgRd6lxs19FJfpjRZQ=,1
i93GNZuhgaQwzFCHCH3c4tGmoXJ5eODBIpLKiygfcaI=,1
HKfvSvYyNAUZpc/cG8bJl25qww5JCEeH4TnqqqFOqqI=,1
Y/ZQ2fjVwkbwdHDlJe7EZh7ny+F8jtObXSGlmE3FUuE=,1
JSyZi8/AJwWR+3c2glkMnu/t9A4oBEo/poPU3e2w8Qs=,1
ECDOyKXGcBhCwiEYuvoTPGcFTH1aKsrkMb3CdovIPcA=,1
tfOYf9wgGjL4i8mjphlGpTCgNY2pKEb9IWxVgIc2nxY=,1
niSUJnjxw+K4WDVM+/k9rcVthK3CPc40W5enhhtN3P4=,1
5Fr19RbItJeIXktpL9CKRnh1XSb3cuK06/9+22aAkNg=,1
oAWkmuMXzB5tpiN7abyOv8cOvZntozkWMQsbRba5x1w=,1
imqsvJr38fxN2iZUohtmy0yhMccwkhQBDTgM7n2WZOk=,1
0c36sW3z+nQAkuSrgsmlgWg3RZnNfXs2Adr7Z/HGbv8=,1
3AlKBT/bTW0jbKmFmTyxkD9ZKPrPBzse7/gPba/JnIA=,1
kPoxbxFUJ1ObkmeCPh3K8hbPe5h4IY8bnHRVTV6FZro=,1
WZ87NZRBr3E6/skbjsvrBJCc5sgyzkxvJfwAke6EyhM=,1
HCphKBDBc0iDIS97CgWfmTAAgbO9mvsYJRWhoGSQBdU=,1
iNGcECrzVHiLckID/wQXHe7uWBxRw6aarKX/MSSJCEw=,1
lZvrq7KPuKOLq+9z7Wek0rLjr0crPugaUitvE7vnnyw=,1
Vb/EMqye3Ba0PUdvFcB7DD5v0BIf8X9etfBPfvB832A=,1
NNkZvuuj+AuEvVhkLGFlYq6+f9kzto7jMGDHBqS08Bw=,1
+B/8uGDh69DFNa05Tuv7yeDICWWFDaSr88jY9TpYYIw=,1
kICkMU11x8A0SsAKUEesaI8VCtUZJneISsOo26ow4sU=,1
KnlLkWvesvGRJ+fhEKnFtV4i7ETE78BnKvunWwA9KRk=,1
KI5XSJoyNvEj2ZHVGDmN6JCCOwFfst5WmhDXNbj07ZI=,1
gQQ1alAkK9IsVAq/yHeD9aQPRxwtqoDWMAKG+EqUSKM=,1
Tk0rrWlTm8gBX4mgWBD4eKiMHFXlB4TtXDNMuWsAeuk=,1
RSZE3ePxlJ2/Pndl7AmNxaKltkFIwPXE1tVk8ujQTWU=,1
Zo4G7YmTd8Y8Rtgt4Vpd5onMWbSIaU/3uENtLfPINmA=,1
jV+Djd3QKInf3IWBk4efWZgxaArVXBhJwE1nifU7oYY=,1
4MHwo6Z1iINCV3jSmegy56VoY1xnW+TqMmQOKthcBGw=,1
5RjcvJFLKPTQ9CGvUfux7wZAdE4fQUNk17Hu7xj7CI8=,1
cyi8e/ErKGURZrPeOFoyyDvmz6Jh/5bxk0xIbmt1VMg=,1
GVvEI07HQO3qhxQx2i0hcVgQwHbAgKjNX1sbFfYts98=,1
xwQ3yQJGY4DW5iG0CgnWkHUPZ3EmPuTBz8B4ePEoSNk=,1
yfOXogD3ZLuuggUMi0VQajvw0tOHdJONdxq7oMUbz30=,1
TvrkwTBz9pF9AXcRiTLBiGSzVlPWwI4FWs471VTt6YM=,1
TMiMQAViv4FD/BvvTgarcL0kYWtBKMdKm/IkBMNZw+M=,1
jppo9xQQCc9EXF9GUpxmSJ/Q/etNMwKbSHN3BLg3/qw=,1
qgkkR/hGLE8GqxEH+8zhbGr9uSpUTrp2GCGa6Az7WO8=,1
+YYvjVKuuQbgnwgR5cBt+mtt9X86I764SZJE49RSWGo=,1
AkLgRqmhlCWGtYhlTWGxPkPF7OiPvwPjTC1qrpQS3hs=,1
VAf3zFxF9zZaNSMY62sr2k4hunIKQr3Aqo5K81zlcxE=,1
+ob+URJwbyJaadvvQQrxlcCKe6P3kVmYScxC86rOR4Y=,1
lNVtZjnkC07RG5DeMqZRu3Pdwh6qhskhPb+Y/06BTP8=,1
6cDfd1b8HPIy8XwUkAnbI57HR1qSslTq4MY3m0Yxe3s=,1
wXSFXcWs9acrGIG9AASGofHVJXuZwK4ZEz+1JFzG/5k=,1
UPNoryq1E8MZPqefjNjoKczBunI3TFiy+txxEdLUIqI=,1
oWDeGUmC0qa3/9qYQxkk2IyCZ7EUzvCJpizpKXzjHYk=,1
/CVDaFwhM22vyBGpSe2SWjboK3Ev8RjEYJoG4IROptw=,1
tvvwQZ0XBDUZzQsKqqvkYFYpe+xDi84bFZaOvvjWkJs=,1
vJkC5QlJrHelzdLnM5lg5dPXejPSl6FoWXLR55dmgc4=,1
jIAG1kcu0Xpk6rr9+UUj+KrtFO9dTL7eHbhzGl6S0Z8=,1
ww0OlGWpdI5ZWMQuEmXi+qKnMT15EolzZvv8DIRE+X8=,1
C9n3JwZ5/JkrHCYk4u6lMnoZMJlfh7DAOfj6IORqeW8=,1
xJGkpAviCk3P8WzKlzTbirxqK0waBR/L3STsa8ekqR0=,1
NlBY6pCGasiZudQkDdM6f1EpE1yNUTNQWtHm+sKKZrE=,1
mNp536N0KiOlKwtG1DRtguIqQZiyWm8D5xRgQYnMtac=,1
0yTdYNbQVNycrWq0NbDJKzxV8HzfHgcw+8gbwAgS5+o=,1
158jEemF7eINDuG4n9J5sl9epQZbGu4P3YpZJzmOdaA=,1
83VWg2CLW7MTqDubjgy4ld7dXKX/qptkuSuHqaQOERk=,1
