msno,bd,city_1,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,city_12,city_13,city_14,city_15,city_16,city_17,city_18,city_19,city_20,city_21,city_22,gender_female,gender_male,registered_via_3,registered_via_4,registered_via_7,registered_via_9,registered_via_13,season_1,season_2,season_3,season_4,days_1,days_2,days_3
LEs1+Ukyi8ZPoEQQgSWfni4MO9qC/g1f5HbNo0ifDOs=,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
KHkNnuxb94kolN+g62ejWnb0ob/uILyggd4zZl80oUQ=,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
SoyXmYjQfVuvUvs683+pIort1LttnuYAaVQfrIK4C4Q=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
K4GhDvSZ6in7NiIMo5lrAWv+1j20CZlq7gDluVfD42k=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
KWPDCrTdrqqUlt+OsJCTVezJVVbw2ykZe6/fBgJovkU=,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Nybm9BCk7L0kBOuATGXg1Iwif1Ojmn1QkDHjxp5XnKk=,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
LlMVejthDRQTuSTIoM7ebAQ+Uyw1aJLWqFxsQPDHpwE=,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
LZmn+hXRuxhuKRHiMVtWddfUH630l6u6pqXAmCkAxXQ=,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
KcppVfv78/zqF8HbQsI5RBszb8b4oMiM5HchqbFWJPg=,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
OsdhnnIlNzaJo1wr4hWAK3So8QFNuWcT1x5+I0JerWk=,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
KHmiLD6rQ8mLancUilZ+7K9sEzkemSgfuow6gBCi5y0=,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
MnkrugkdYL01zUxZw+NXHBLSoZhER8RQSJMWx3318QU=,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
OFvJPFYn7h0d3SXi8j/y9Dyb+SqEu8YKoTnt8Fz1pUQ=,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
R8yPsZWpNWip8GQHss4fYfXi9duy0x+g1UAMGtEitzU=,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
JodTW5O90JgTRhLQd8+NlXDuoFZy+aQZJ9IZ/l1LKz0=,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
RUxBmpB57iC90WFyRnJ7Ytln5Kiukukcwnsw+98RNkI=,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
MsN+29O7mCtvON0c/yE3OEDxumQ39OeejYswkc4muos=,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
TdQxUwD5n1n4tveOOrjJVk8CCrH2sU9WNzJkdusfJGE=,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
Q+Lejy7inDIEJZAy3c2p9kDUSF5vX9+od5rE1U58jb8=,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
JrAoX5MaprtitSSnAxkHjjzkuENdbT/ePkow6JDAdy0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
RYokAS0xDRlMprwKEDcnxoTVqC8+tG+GpzlOC4XT33I=,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
Rim0ofT2EfAk4C8jvP4puTETQvAKbWfZhXPrWwnbDGk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
UrfZV3Ztj6vPZpHbTATGWgi6zgSfTZgz4/2EfI0Xl4k=,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
K6MAjBOeJWypy0x8R1xu88ooCVU3IvC0JdIcYLEgEn0=,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
NdtAkNF+NBsDZp30pSQfHLAdLZfytDF2lidqDeG7aAc=,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
Orq9q63eb0r+M8Gmgl6chqevNdAxsLRZqrEF1HrjKeU=,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
T7q36UvpUhBpaPiIobaVAlxzlRLc6qIF6za5v9h8oZ0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
QwHmgE8Z9ec/Rw6ZPyVChDbelU7HOlxywvucxAvqOYc=,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
Ns7MrJzUKUf0Zs1qAv3fyn75c01qfuOByM21+yKVvzY=,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
OHsTnWTHh1tEdbkJZ9CV8tM1Uv3nI8QnxMKvt9TXaMo=,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
OPDJFnKBDMiwgirFG5r2LtIbK7Clt3TwAqat+sUq6+4=,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Jt3XknJYwMuqIFf/zus2xl4uMUng7p41rdAENsg6hEg=,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
TaW2wehJraqYS53YfBnBt1YplzUPWuq7lGBh1+0Py78=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
TMmE8MIFTk6vHX9Sq4Xoz9ttcO8sVc5nB9LCjzqCjzQ=,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
KhL2fRXrim3hsuV0pyh11aBGzCgHePbD9xu5kuzrdMc=,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
R/pvObMd92DZfD1xELVDsfHp3hkEATJP4eKEBef7PlU=,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Joj+Eq8XP+WKpwrz3ezTY4kWgYWNxoHoH0/ql/zgoIk=,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
QWXPRpIuTObec+40EW4krXbXGXpY61X/iOG1WMNLqfE=,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
Se7pa6L4bVCulLFWB8IMzyk0Pn816fawcrTovcjOxts=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
S1o+8pu5uPg/wsuzDkx3JjzjUM+8oNXI8U+7Nsf1QTs=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
UWHpvEKO2R51ukmjhs/3+PsB2JxiuGiynZUzlLEuqcA=,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
RzdroKmShJz47DB8TP0fgXB0DZqWhbBTfbvLSCG44oY=,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
OijatW9N/l4IyUkz1CoO8vlLeKobhjCkLsY2L/5T4h0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
RMnfkAJrGQE34VQtgIb7t2DwUeH6LvF5GSddArfs1KA=,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
QV/NVpGbftHeGH3rzrFptn+8u6mSrItCbZvu2xtQ3qo=,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
S2oF3QoHLR7e9EkjuVZN3HONGDb+ZlYXmZvva6e7yyM=,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
QkP34LP0Icc9AaxbMUVdZIp9O21nNUdmj1iwwBXhzXA=,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
OIu2N8KhJk//ntJocq0MHErEevEGPqvZgWdfx2sx3iw=,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
K1X+9q0UWd0VdMPSYfnKwAFfk3JnyfCOpV7y4sIoQLo=,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Q5obtTSJttgyKsDyLkKRWVUxP1bt2XhjN8098DnOA3Q=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
SVIzxJOtMKk3n8MA+980oHaS6Uqyja3ZOC55Trxx2Dk=,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
MxIcmMnN/a39RbVMPhmln5gXg+5Pk7HXYPuY0s8YN+E=,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
Q8RhC2PuPZT5O+8oTI9VXNjNY+abAfMowksjVG/w6dU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
V2BPx6pd2RkBFAATuNROdnxiSETxDVAaCBamnmCtuVE=,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
RevMSutLV3Ej6K6O2drLpeKy5I6d0cremu0woWk0WA0=,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
Na+EEWALb0V4mjuFkeAzipA5Zu9s5cRkFhb0WP7Ur8U=,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
My63I2o8DcUbhL0M+5RmreigjZLiAta4F0OpzespzGA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Sikeg8J6M6gPyGnTpIt1a/BU5K3pihk1XZ9IHbj56zE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
MINoStaS3wSvF0+DlutMtXZkLqOyC7v1aqiJUrdOpW8=,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
P5pTMK4B+6GzASa4l6uM5mIzdUOEuM5wrWfO8AeQYwc=,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
T4UZkqFjndffeMUzn1Ip4FW1ywhHepcC3y2+Y3jNJYg=,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
M8xLUzOd65jMxpKWRrufClywXKBXNE0SHgk1qcF/VzY=,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
UjxgWBb+6ARq9QG7rUtsUTziu350TJoHjecFS1HPrNI=,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
PS3G5pAdAu6UjmflEvv0sHvj7q6p1PtuKYMJUlLyuE4=,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
Tfyij7NFK64lsyv0CFEAgOn2ZaAVokKlIxog0u62XXg=,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
QvrY5s51BPdDQ0hjg9zEHgFpI9S3oYmiilT+QxWWtPA=,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
QprfC0J4yzVhbQs9fxxsXBPyAS5+2QDFB/6gsUTI/oc=,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
Mfuml7EceoUzA28FA08F3O5ARCG8ojGrUy/ELfeVgds=,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
Jw32ELQYuoKyXXUMS7VQ6hXxFi95COkUqf9hmxyiEEc=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
LicotHduk5vHa5tYSY3fwKeFUWx2Dyd+JVIg0BlStMM=,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Q6imZpSRa7dpy5AJYHOznRd4r+53Peh1SShJy17WUdQ=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
KMdW7Xa8+avksFE3I70vkSxz9FKZI0zbLyZw8olMucA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
N5J4n67sHilex6SkhCXw0BUAEljmd8IGvZXteG2OlYQ=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
JpLtRBiO9Z3PGu183p2HhXfLra0aTYB+dvZSmMeU++Y=,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
PNxIsSLWOJDCm7pNPFzRO/6Mmg2WeZA2nf6hw6t1x3g=,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
Og4dMZCp0sZY75fj8fhERRb85Cvps0Avoox9FlVGOek=,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
Rh/+J5F8blGk1BsAybUsY5JWrQPMBlA3XVg2rfFX7bI=,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
OHKUDLC5XvI0TX43NtRS2R6idCnVordPiNoE6M3hxOo=,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
RddyNOV5o4zgwi/3P/mq/6fll1yE7mfWTY48nvhFkHw=,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
QeGnihZxbtBcn53Yq3CF6T2yqgiJ/CrjiF26YG8EkN0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Ppdrjx4tJlo4V1hsC7rVtcJhsIA7quzPPRpOc9ulv3U=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
LargLGp5LNPyriTe6XQcyUcpPGLxhdxwbLsLBlRawVk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
TufdeZ1Phna0T1PdqiXD8DFiPfJ/o0ZmJlqUIrNK6J8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
LTUpEGz/suNJ+XwNOH8Th1DEyA27IC+/8TUR/CcN+A4=,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
TbxtuVNb5py9TklcmCmMMSoda6IpxvhTON9xH0TyqYs=,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
TQigSQzrx4pNqDgBMOfy2D++pXOrS1YZCdUKkAp1OvM=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
PM2m/cnNtzXvIruAymOcGGTjIOSd0W7D9ZnGxWiwGQ8=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
PIxITcAohsAKjmGeAOErQcokSVmYCZAjzTfEHvq4924=,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
TwaTQRFCAZXY3ic2U4vU+9D6X7Hm2xaYHJFzY4oMXSc=,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
Qdtst+SoK1BOd8jSgEhBr5UAK3k3sP08M2DsmOg2718=,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
U4u5XhjVPKvkc5emj3OOuGgpgDRzFnxSU7pzxwhL/dM=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
JrwHG0WRVPxpAOXPH2u8j3Ozia5/SuHOi84TILix3a0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
UCe78o7RjmRKgbZ5+pen1Xoq9FFf84rrgKORK/XWHV0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
M53+AsDZFxFGk34iO5kiEEJnhRsMqO3WHIY5+olbT2w=,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
UgNeQWc5wgkoMLal7aXxiC0w5Xfo+KS4WZ2I7wT+WGI=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
KcRTLmdGf5AWz0ImkMQhyBZZntGeAjijTzIh9b9LxtM=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
QhRuWdtS5OWTS9lU3y0Pq/EURIzR06j8Ht1sZcHcIig=,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
ODDbNJNhqz8Kxrt3ha7q5iLqYhPujQ8bNuVUnYVdVBA=,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
THPUlLcRcZwIIWEWm3AhlpSzPD/pNMcqYsB8zf57JsQ=,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
TJvlgVutZ4z7tgJkEp04eEOtl1lFw7YTFKmRh63VL5s=,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
SanuJdjAz6VmZApnBzzpd99Y1F92FwU9N/t16111Kjo=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
MSuQRIie1l+4wAyV/i1bhHji0BP2psWlmS/t23to32Q=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
RMKy2gRyzMhwy9EVvDLuQVtjfqDenJ+UY6LJQjEgInw=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
Smr2q5CN3jRaryqfGAeHTPGTex0caS+E/lCknWNHl/k=,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
Uitu73zPGzeVA8BvedJLFj2PXn8ycFvnacemtk+KQ1s=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
S/KIfCFdyDeu6EsJZRPP6aHlr+QgA/7MK5QJLjJ8RNA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Ok55QoH8cm97elLc3ggHGqjX1CnnNoV2QHJQyqDlkBY=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Jue8w/sZzhOrYVTrGf5yYVXfh5Y0AmhUKCAjDo3M+bs=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
LypU7elGM6tZuTTcJmzlNp1u0Aw6Rky+qzA7atvyG6Q=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Ln5EEzTK4e2oZllquArEHiMJ4fh1RkKU08QmqoAFmGI=,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Uukd/BVijq0Zx5c094vd3dFeanjpnKZn5X4kirYWX54=,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
KopCWQfpnKXGNE0wGyZ7SwmEquX9FrSMiytyrdE7yZE=,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
TIG7U+o+UXD6DUQHPEX9q9N/7gX97xudywBP0y9rQ+I=,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
M2h5V9TUKgAQFJq7H6tZcgaioeYn0oZ4iAkNepW/bkE=,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
MyJWr5anWiv1t6N6DbozNQZ1naDquc/SIo4jdBZFd6Y=,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
MA6wK8BdJcwPAIajquCSMsu41415O2dIIcACtZuKSO4=,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
KVr1xrh1C83yusW9PYGY3bgq+dQGcxPjzyCy0t+nnbo=,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
K+/IfLt9L7dqG4zsIE1Y0tjImjbesX4WJ5ghvTUYfu8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
