num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days,least_popular_days,most_popular_season,least_popular_season,msno
27,65,2.4074074074074074,14,0.5185185185185185,16,0.5925925925925926,6,0.2222222222222222,639,23.666666666666668,696,25.77777777777778,180151.73200000002,6672.28637037037,740,27.40740740740741,0.08783783783783784,0.8635135135135135,740.0,23.25925925925926,56.0,2.0,3,1,2,2,d7+b60ybx/fhTVBN+Wj6xliD6fkenwBqjJzV4KbX8Lw=
21,30,1.4285714285714286,7,0.3333333333333333,13,0.6190476190476191,15,0.7142857142857143,149,7.095238095238095,205,9.761904761904763,45351.606,2159.6002857142857,214,10.19047619047619,0.14018691588785046,0.6962616822429907,214.0,21.428571428571427,56.0,2.0,3,1,2,2,jEzEON2DomyBxJKczn7hfPvrMpRC/rk4gKU+98O2yAQ=
4,1,0.25,0,0.0,0,0.0,1,0.25,46,11.5,47,11.75,10421.167000000001,2605.2917500000003,48,12.0,0.020833333333333332,0.9583333333333334,48.0,15.5,46.0,2.0,2,1,2,2,eGZfbEXCQn3epsWXcoDcYpuzyZumk/RpBtg2Vys+ZDs=
31,168,5.419354838709677,45,1.4516129032258065,19,0.6129032258064516,21,0.6774193548387096,721,23.258064516129032,918,29.612903225806452,187515.598,6048.890258064516,974,31.419354838709676,0.17248459958932238,0.7402464065708418,974.0,21.161290322580644,56.0,0.0,3,1,2,2,PNk69HJFNtRiIcpCY5Ejn9yNdHZ1UqqsYc791DMovZ4=
21,373,17.761904761904763,66,3.142857142857143,26,1.2380952380952381,11,0.5238095238095238,301,14.333333333333334,736,35.04761904761905,86596.47400000002,4123.64161904762,777,37.0,0.4800514800514801,0.38738738738738737,777.0,24.476190476190474,58.0,0.0,3,1,2,2,XKIMzfCQvBBOpJ+ug7c76wT1PnFZmHDi/Szq0pxDp5g=
12,25,2.0833333333333335,6,0.5,4,0.3333333333333333,4,0.3333333333333333,422,35.166666666666664,419,34.916666666666664,112046.972,9337.247666666666,461,38.416666666666664,0.05422993492407809,0.9154013015184381,461.0,23.666666666666668,42.0,2.0,3,1,2,2,6Aa1dfZAGutxTfc1J0r8k6r3a2HCCbmtclD4FWGVLZs=
2,6,3.0,1,0.5,1,0.5,3,1.5,50,25.0,51,25.5,14616.278000000002,7308.139000000001,61,30.5,0.09836065573770492,0.819672131147541,61.0,14.0,24.0,4.0,3,3,2,2,uqL6S4fQKwLSLCI3+mPnhM11KpLwFkbvw/5j1ox86k4=
27,88,3.259259259259259,39,1.4444444444444444,21,0.7777777777777778,23,0.8518518518518519,502,18.59259259259259,576,21.333333333333332,142683.528,5284.57511111111,673,24.925925925925927,0.13075780089153047,0.7459138187221397,673.0,23.185185185185187,54.0,4.0,3,1,2,2,nYZO5bY8K4R/WURgFbBLN30Om13jNZ2vzedmGiwSaF4=
31,324,10.451612903225806,33,1.064516129032258,28,0.9032258064516129,38,1.2258064516129032,1505,48.54838709677419,1314,42.38709677419355,402582.24500000005,12986.524032258065,1928,62.193548387096776,0.16804979253112035,0.7806016597510373,1928.0,18.0,46.0,0.0,3,1,2,2,ad3m8HYyKTiWOXGZJA3QfcAI6IjhIa2DTMfb9TfPQfI=
29,452,15.586206896551724,56,1.9310344827586208,43,1.4827586206896552,66,2.2758620689655173,393,13.551724137931034,686,23.655172413793103,122997.438,4241.290965517242,1010,34.827586206896555,0.44752475247524753,0.3891089108910891,1010.0,21.103448275862068,54.0,0.0,3,1,2,2,bmGOP4wApEjlFb/bVQ8xY+ZRUNjpWChMi6nehk/Lch4=
26,146,5.615384615384615,30,1.1538461538461537,32,1.2307692307692308,17,0.6538461538461539,343,13.192307692307692,511,19.653846153846153,99024.916,3808.6506153846153,568,21.846153846153847,0.25704225352112675,0.6038732394366197,568.0,18.846153846153847,50.0,0.0,3,1,2,2,w0SQe+FI6tjkYa846HY3NwECVnsANTVGK0NS+Zcshw8=
31,27,0.8709677419354839,1,0.03225806451612903,3,0.0967741935483871,2,0.06451612903225806,5284,170.4516129032258,3041,98.09677419354838,1278717.9340000001,41248.96561290323,5317,171.51612903225808,0.005078051532819259,0.9937934925709987,5317.0,18.967741935483872,50.0,0.0,3,1,2,2,YIio8EXqW/9An5CBwWom1Js+ZxTFVhWis66Sum5wn+k=
20,213,10.65,46,2.3,16,0.8,10,0.5,177,8.85,415,20.75,50515.437,2525.77185,462,23.1,0.461038961038961,0.38311688311688313,462.0,22.4,46.0,2.0,3,1,2,2,KR20V42c7Mowz5WaG6CQmj4cpdaO1FPtaxA085yiqZU=
30,775,25.833333333333332,106,3.533333333333333,45,1.5,47,1.5666666666666667,633,21.1,1367,45.56666666666667,180124.856,6004.161866666665,1606,53.53333333333333,0.4825653798256538,0.3941469489414695,1606.0,14.8,46.0,0.0,3,1,2,2,ot8JgtgqAWQ9WsQb+MMUNAjhTlzRSnwkOE4GzzKIA6E=
23,156,6.782608695652174,24,1.0434782608695652,9,0.391304347826087,5,0.21739130434782608,145,6.304347826086956,319,13.869565217391305,38922.513999999996,1692.283217391304,339,14.73913043478261,0.46017699115044247,0.4277286135693215,339.0,21.91304347826087,60.0,2.0,3,1,2,2,NObd7w6OtBXDm0jV1hqNACyATt7gBBChFtUrxD+Y1+0=
23,168,7.304347826086956,26,1.1304347826086956,20,0.8695652173913043,26,1.1304347826086956,955,41.52173913043478,917,39.869565217391305,256628.601,11157.765260869564,1195,51.95652173913044,0.14058577405857742,0.799163179916318,1195.0,22.08695652173913,44.0,4.0,3,1,2,2,mdh+wRpheCxkJjecvfrUmOaS2dcvh9CWZ/8qPH2GE50=
24,129,5.375,21,0.875,34,1.4166666666666667,27,1.125,471,19.625,466,19.416666666666668,118014.17999999998,4917.2575,682,28.416666666666668,0.18914956011730205,0.6906158357771262,682.0,20.75,50.0,0.0,3,1,2,2,hDzgVRGSre3q7p+cZfpjQt5BAtmCGtVwS6Fma/w2vp0=
7,13,1.8571428571428572,1,0.14285714285714285,0,0.0,4,0.5714285714285714,190,27.142857142857142,206,29.428571428571427,47733.727,6819.103857142857,208,29.714285714285715,0.0625,0.9134615384615384,208.0,25.142857142857142,40.0,6.0,3,1,2,2,vx+elvxDkrW1NwR91CuYbe2+ToO9ndcSzv7NLsClXEM=
9,62,6.888888888888889,56,6.222222222222222,20,2.2222222222222223,19,2.111111111111111,29,3.2222222222222223,170,18.88888888888889,20868.165999999997,2318.6851111111114,186,20.666666666666668,0.3333333333333333,0.15591397849462366,186.0,20.22222222222222,36.0,4.0,3,1,2,2,5A9elfTFAHD48C+9zAlLbyrQR1OTGev1pDPcb3qIuCI=
30,27,0.9,15,0.5,7,0.23333333333333334,10,0.3333333333333333,1146,38.2,272,9.066666666666666,272301.4,9076.713333333335,1205,40.166666666666664,0.022406639004149378,0.9510373443983402,1205.0,19.266666666666666,56.0,0.0,3,1,2,2,lQhHik5YaloM2CZC6aNPNIbpDenikKQoDCa8EX3SVFQ=
13,8,0.6153846153846154,6,0.46153846153846156,0,0.0,4,0.3076923076923077,46,3.5384615384615383,50,3.8461538461538463,11371.45,874.7269230769232,64,4.923076923076923,0.125,0.71875,64.0,16.76923076923077,48.0,0.0,2,1,2,2,MaMzwOEu0h0fS35wMfTW8N0CqWPyaANrP7UNmzLwcVU=
19,25,1.3157894736842106,15,0.7894736842105263,15,0.7894736842105263,7,0.3684210526315789,463,24.36842105263158,447,23.526315789473685,118377.416,6230.390315789473,525,27.63157894736842,0.047619047619047616,0.8819047619047619,525.0,19.05263157894737,44.0,0.0,3,1,2,2,kFGQLmqZAB9omU9H/dlNO/jDEJ4Ii/b1v9ZlWwI4SS4=
19,79,4.157894736842105,12,0.631578947368421,8,0.42105263157894735,6,0.3157894736842105,420,22.105263157894736,374,19.68421052631579,112412.098,5916.426210526316,525,27.63157894736842,0.15047619047619049,0.8,525.0,21.473684210526315,50.0,2.0,3,1,2,2,oyzx3vR7beAdHohP/FkMi6zh16I9a3gCJEMZq+4RS2o=
14,220,15.714285714285714,37,2.642857142857143,25,1.7857142857142858,43,3.0714285714285716,338,24.142857142857142,570,40.714285714285715,106573.522,7612.394428571429,663,47.357142857142854,0.33182503770739064,0.5098039215686274,663.0,31.714285714285715,56.0,4.0,3,1,2,2,SAuc+fWQelt4kAgiELVVEpfWId5M4Zd3t1W0aWO1Oxc=
29,158,5.448275862068965,101,3.4827586206896552,37,1.2758620689655173,20,0.6896551724137931,696,24.0,830,28.620689655172413,200097.465,6899.912586206897,1012,34.89655172413793,0.15612648221343872,0.6877470355731226,1012.0,23.310344827586206,46.0,0.0,3,1,2,2,JnVCsECtl4kUG38Y+ezqWvlYBXTjBlSQVjJM4/R9uwI=
5,13,2.6,8,1.6,2,0.4,2,0.4,29,5.8,52,10.4,9277.402999999998,1855.4805999999996,54,10.8,0.24074074074074073,0.5370370370370371,54.0,17.6,34.0,6.0,2,1,2,2,cdJ0gVwGgxGSLmbjc/Ls9xRyeReuTTv9cmx2iGghDWI=
18,23,1.2777777777777777,4,0.2222222222222222,5,0.2777777777777778,10,0.5555555555555556,271,15.055555555555555,186,10.333333333333334,76666.38699999999,4259.2437222222225,313,17.38888888888889,0.07348242811501597,0.865814696485623,313.0,20.0,46.0,4.0,3,1,2,2,Vb/EMqye3Ba0PUdvFcB7DD5v0BIf8X9etfBPfvB832A=
9,19,2.111111111111111,4,0.4444444444444444,8,0.8888888888888888,7,0.7777777777777778,172,19.11111111111111,148,16.444444444444443,47696.524999999994,5299.613888888888,210,23.333333333333332,0.09047619047619047,0.819047619047619,210.0,9.555555555555555,42.0,0.0,3,1,2,2,KpVv6SEH2LfSsqt7JoueovPpJK3D3gE37ngTJRz8/1M=
28,205,7.321428571428571,52,1.8571428571428572,34,1.2142857142857142,25,0.8928571428571429,1302,46.5,1501,53.607142857142854,330951.4529999999,11819.694749999999,1618,57.785714285714285,0.12669962917181707,0.8046971569839307,1618.0,18.214285714285715,58.0,0.0,3,1,2,2,ln1wjxBQuGeb+r5lhkUJ2FyO8CdAhhikI1B9tUzGLUw=
3,8,2.6666666666666665,0,0.0,1,0.3333333333333333,0,0.0,18,6.0,25,8.333333333333334,4554.687,1518.229,27,9.0,0.2962962962962963,0.6666666666666666,27.0,20.666666666666668,30.0,6.0,1,1,2,2,g78h7R8qZoZaXj4bOgzRjmqdh112skODYZ28EZfOfEU=
22,83,3.772727272727273,30,1.3636363636363635,14,0.6363636363636364,19,0.8636363636363636,76,3.4545454545454546,153,6.954545454545454,27245.287999999997,1238.4221818181816,222,10.090909090909092,0.3738738738738739,0.34234234234234234,222.0,26.90909090909091,54.0,6.0,3,1,2,2,+kp9Fg76AANkCzWxh5Mr5pQLvy2RHpzidbHbOcgua2g=
5,9,1.8,3,0.6,0,0.0,0,0.0,27,5.4,39,7.8,6407.891,1281.5782,39,7.8,0.23076923076923078,0.6923076923076923,39.0,16.4,30.0,4.0,3,1,2,2,fj8EOmpmgH6Hyuv9++FAfLBgLd3yaf1fZd8Fznhst3Y=
8,262,32.75,39,4.875,17,2.125,11,1.375,1226,153.25,1267,158.375,297341.71900000004,37167.714875,1555,194.375,0.1684887459807074,0.7884244372990353,1555.0,19.25,54.0,6.0,3,3,2,2,xEIf1LfVXjFdNuDJ5+6cLTgH7vGaLsZeZ1UwWKfF0Wo=
31,283,9.129032258064516,37,1.1935483870967742,26,0.8387096774193549,26,0.8387096774193549,1024,33.03225806451613,763,24.612903225806452,254355.708,8205.022838709676,1396,45.03225806451613,0.2027220630372493,0.7335243553008596,1396.0,21.548387096774192,52.0,2.0,3,1,2,2,xFbPyXnYAjsaXnQethNSWln5WD5jSPwBysynjqW0dB0=
3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,14,4.666666666666667,12,4.0,3427.7390000000005,1142.5796666666668,16,5.333333333333333,0.125,0.875,16.0,13.333333333333334,32.0,2.0,3,2,2,2,NxuxaXX1isXgTpuArZ2tu1yupycKJEY0maYB6hdSrzY=
9,12,1.3333333333333333,4,0.4444444444444444,3,0.3333333333333333,7,0.7777777777777778,60,6.666666666666667,62,6.888888888888889,17441.014,1937.8904444444443,86,9.555555555555555,0.13953488372093023,0.6976744186046512,86.0,22.666666666666668,42.0,0.0,3,1,2,2,OOSJ/HStZr55rBCNFMiyL3IfUbJ0SzzPVcr2THg+1OM=
19,53,2.789473684210526,7,0.3684210526315789,5,0.2631578947368421,2,0.10526315789473684,313,16.473684210526315,276,14.526315789473685,109557.797,5766.199842105263,380,20.0,0.1394736842105263,0.8236842105263158,380.0,22.63157894736842,48.0,2.0,3,1,2,2,oZshYIWMR3Nr5rP454dFRT8nUi/+nxvOhSKcfUEdBRY=
2,18,9.0,2,1.0,0,0.0,0,0.0,15,7.5,32,16.0,3831.337,1915.6685,35,17.5,0.5142857142857142,0.42857142857142855,35.0,22.0,40.0,4.0,3,3,2,2,6AduYjy603vc+h39QkEkzqXo9mx6x9SyNuKZyz9eNho=
17,11,0.6470588235294118,1,0.058823529411764705,3,0.17647058823529413,7,0.4117647058823529,102,6.0,113,6.647058823529412,28803.286999999997,1694.311,124,7.294117647058823,0.08870967741935484,0.8225806451612904,124.0,24.235294117647058,54.0,2.0,3,2,2,2,GBvtr5vRkYrYIHQr5pVQk60LPyYqsarrpbb2MbKJzzY=
16,280,17.5,41,2.5625,25,1.5625,18,1.125,549,34.3125,844,52.75,144804.889,9050.3055625,913,57.0625,0.3066812705366922,0.6013143483023001,913.0,17.375,42.0,2.0,3,1,2,2,afXIw+vlz9tDCIdqJfdXaRBqUHQ8R+xKZNqHL/8kr4c=
1,0,0.0,5,5.0,0,0.0,0,0.0,8,8.0,9,9.0,2375.19,2375.19,13,13.0,0.0,0.6153846153846154,13.0,22.0,22.0,22.0,3,3,2,2,xq04yWq9xpY+/HP4KljHEJpCVM0Ed9H3VRNSD7UgKDU=
24,79,3.2916666666666665,19,0.7916666666666666,15,0.625,13,0.5416666666666666,4124,171.83333333333334,120,5.0,835383.228,34807.63450000001,4250,177.08333333333334,0.01858823529411765,0.9703529411764706,4250.0,22.416666666666668,56.0,4.0,3,1,2,2,IZ9u4dEMwKoHo73XHkdfin1n95FuFK9eX5pjI5+5+ts=
26,96,3.6923076923076925,35,1.3461538461538463,24,0.9230769230769231,19,0.7307692307692307,569,21.884615384615383,648,24.923076923076923,157421.394,6054.669,743,28.576923076923077,0.12920592193808883,0.765814266487214,743.0,19.0,46.0,0.0,3,1,2,2,yNctkjMRYjmx+L0TJjV2V82nBTZb4q2L54WebnApk0Y=
6,4,0.6666666666666666,1,0.16666666666666666,2,0.3333333333333333,0,0.0,23,3.8333333333333335,23,3.8333333333333335,9184.912,1530.8186666666668,30,5.0,0.13333333333333333,0.7666666666666667,30.0,22.0,54.0,6.0,2,1,2,2,uHZkM+EHmtVsO9k8/e2U+qa3qBRV34uobXJ719zbThQ=
1,0,0.0,0,0.0,0,0.0,0,0.0,11,11.0,1,1.0,2723.69,2723.69,11,11.0,0.0,1.0,11.0,20.0,20.0,20.0,2,2,2,2,t6yfRPgl407b1+M3/XNfSE87yOIG9n5ZQ8CDtiP9JLc=
1,4,4.0,0,0.0,0,0.0,0,0.0,1,1.0,5,5.0,370.67699999999996,370.67699999999996,5,5.0,0.8,0.2,5.0,26.0,26.0,26.0,3,3,2,2,JNddgAq59doFzwpm7tPj9KqGnKkdFN4OwKmvQzLoxQE=
29,210,7.241379310344827,62,2.1379310344827585,34,1.1724137931034482,48,1.6551724137931034,668,23.03448275862069,710,24.482758620689655,178348.26699999996,6149.940241379308,1022,35.241379310344826,0.2054794520547945,0.6536203522504892,1022.0,19.103448275862068,56.0,4.0,3,1,2,2,bnKfAsG205hAC2HupCwZt47DmT8CmYvuZbiasxefNdE=
24,396,16.5,33,1.375,35,1.4583333333333333,42,1.75,621,25.875,992,41.333333333333336,173495.336,7228.972333333334,1127,46.958333333333336,0.3513753327417924,0.5510204081632653,1127.0,24.75,52.0,2.0,3,1,2,2,WscJta/AMNvcoZK/UuWD04gCkisnM/kzJ0Iwrait5qs=
16,49,3.0625,16,1.0,6,0.375,8,0.5,139,8.6875,178,11.125,32992.626000000004,2062.0391250000002,218,13.625,0.22477064220183487,0.6376146788990825,218.0,25.125,54.0,2.0,3,1,2,2,6bAftGs2B7Xsp9ThTEEWkwWI20WZMLxWhA6P04Yt29o=
23,184,8.0,26,1.1304347826086956,16,0.6956521739130435,37,1.608695652173913,606,26.347826086956523,434,18.869565217391305,152323.58399999994,6622.764521739129,869,37.78260869565217,0.21173762945914845,0.6973532796317606,869.0,19.47826086956522,52.0,2.0,3,1,2,2,C6y8Kdf0EnBtQgiE7rHZIMKS7pOFBGekdDH6h5BvU3s=
15,37,2.466666666666667,10,0.6666666666666666,4,0.26666666666666666,8,0.5333333333333333,179,11.933333333333334,227,15.133333333333333,45276.285,3018.4190000000003,238,15.866666666666667,0.15546218487394958,0.7521008403361344,238.0,15.733333333333333,38.0,2.0,3,1,2,2,UTDFZZl8O7zY89NSFgs4fLusUAbYr7rBW9XqW43adj0=
4,1,0.25,4,1.0,1,0.25,1,0.25,64,16.0,65,16.25,16933.447,4233.36175,71,17.75,0.014084507042253521,0.9014084507042254,71.0,17.5,50.0,0.0,1,1,2,2,j2HZ49a3fDBNLmYNFWqo71lSvyXWSEcrJmThKFJTq1s=
31,274,8.838709677419354,52,1.6774193548387097,49,1.5806451612903225,61,1.967741935483871,1052,33.935483870967744,745,24.032258064516128,287811.89099999995,9284.254548387096,1488,48.0,0.18413978494623656,0.706989247311828,1488.0,23.419354838709676,52.0,0.0,3,1,2,2,G0NCkTI/2grwb9oRrAwnv6h32fccr+To8emlS+Z073I=
6,15,2.5,8,1.3333333333333333,4,0.6666666666666666,4,0.6666666666666666,250,41.666666666666664,167,27.833333333333332,62380.049000000006,10396.674833333334,281,46.833333333333336,0.05338078291814947,0.8896797153024911,281.0,24.0,52.0,2.0,1,1,2,2,tzYcasxs0D5eOYMDihPdmpNmLII5pAmW8NpOA+XIGt0=
23,58,2.5217391304347827,20,0.8695652173913043,18,0.782608695652174,16,0.6956521739130435,527,22.91304347826087,527,22.91304347826087,144193.601,6269.286999999999,639,27.782608695652176,0.09076682316118936,0.8247261345852895,639.0,24.17391304347826,56.0,0.0,3,1,2,2,grns3+a7wAfaHyO7KZJJqijYxLuCRKcXlyOzdZ65rpQ=
17,24,1.411764705882353,25,1.4705882352941178,11,0.6470588235294118,16,0.9411764705882353,168,9.882352941176471,223,13.117647058823529,50422.958,2966.0563529411766,244,14.352941176470589,0.09836065573770492,0.6885245901639344,244.0,22.705882352941178,50.0,0.0,3,1,2,2,7iytwY7uTfwdeNDd4hAoYqqvosdVuwlm1dI155PbI54=
19,56,2.9473684210526314,6,0.3157894736842105,9,0.47368421052631576,13,0.6842105263157895,265,13.947368421052632,168,8.842105263157896,70475.60399999999,3709.242315789473,349,18.36842105263158,0.16045845272206305,0.7593123209169055,349.0,16.42105263157895,52.0,2.0,3,1,2,2,/OYbfzLKK1/jyPWjGvn2CY7iLuiWjycfFFx9FZ3u8B4=
9,75,8.333333333333334,14,1.5555555555555556,10,1.1111111111111112,8,0.8888888888888888,179,19.88888888888889,230,25.555555555555557,47575.942,5286.215777777778,286,31.77777777777778,0.26223776223776224,0.6258741258741258,286.0,24.88888888888889,48.0,2.0,2,1,2,2,qKkM5bkADHiHyv/vm4ZVd9JLw/Vy54iQfcrCbGl/zEs=
5,8,1.6,4,0.8,1,0.2,3,0.6,29,5.8,42,8.4,9137.869,1827.5738000000001,45,9.0,0.17777777777777778,0.6444444444444445,45.0,17.6,48.0,0.0,3,1,2,2,hf6rhFzrkZO5tZKtVc6VEjunJ4yKfFA/Oiit+Ybx3fo=
18,32,1.7777777777777777,5,0.2777777777777778,6,0.3333333333333333,3,0.16666666666666666,93,5.166666666666667,116,6.444444444444445,24294.307999999997,1349.6837777777778,139,7.722222222222222,0.2302158273381295,0.6690647482014388,139.0,17.77777777777778,56.0,0.0,3,1,2,2,m+yv0Q8+mOXL6jS6sJMgwV/X3FI8TJqWzvhSQYGm0tg=
29,140,4.827586206896552,39,1.3448275862068966,21,0.7241379310344828,20,0.6896551724137931,766,26.413793103448278,842,29.03448275862069,211551.09500000003,7294.865344827586,986,34.0,0.14198782961460446,0.7768762677484787,986.0,16.620689655172413,40.0,0.0,3,1,2,2,to6mZcUW7AcWZ1LqevbJQeqJoFsfsOIvE+YsSBQP8bg=
4,69,17.25,57,14.25,11,2.75,6,1.5,14,3.5,130,32.5,9470.971,2367.74275,157,39.25,0.4394904458598726,0.08917197452229299,157.0,17.0,38.0,2.0,3,1,2,2,DiMKkQFo6NAlfki+E1/kKRmYXdkaJk6qatYm8uosJ9M=
22,4,0.18181818181818182,12,0.5454545454545454,2,0.09090909090909091,11,0.5,1139,51.77272727272727,827,37.59090909090909,251552.83,11434.219545454545,1168,53.09090909090909,0.003424657534246575,0.9751712328767124,1168.0,22.818181818181817,52.0,0.0,3,1,2,2,rxM+qMhq548Cf3swUJWa7KXMxcx0YoPYfZ+kcsfVgB0=
28,63,2.25,10,0.35714285714285715,14,0.5,22,0.7857142857142857,911,32.535714285714285,712,25.428571428571427,239866.56799999994,8566.663142857144,1020,36.42857142857143,0.061764705882352944,0.8931372549019608,1020.0,21.5,38.0,2.0,3,1,2,2,xhMGmLAUefxIx0U8tFZCnQPFRJ5Wpo+ETajR1eCWQXQ=
7,25,3.5714285714285716,7,1.0,5,0.7142857142857143,4,0.5714285714285714,54,7.714285714285714,43,6.142857142857143,15036.586000000003,2148.083714285715,95,13.571428571428571,0.2631578947368421,0.5684210526315789,95.0,22.857142857142858,42.0,0.0,3,1,2,2,wVcCwFXE3Czxe+jjWcpeeI1kQWiY7q5bXmiJMMqlpzE=
30,91,3.033333333333333,10,0.3333333333333333,21,0.7,6,0.2,779,25.966666666666665,599,19.966666666666665,182083.97799999997,6069.465933333332,907,30.233333333333334,0.10033076074972437,0.8588754134509372,907.0,21.8,52.0,0.0,3,1,2,2,3JwrlK2bW98Tm9ivELlZwVoD7NEbU9DVfZhnZPfzl3M=
20,28,1.4,6,0.3,12,0.6,22,1.1,431,21.55,288,14.4,103215.942,5160.7971,499,24.95,0.056112224448897796,0.8637274549098196,499.0,15.0,50.0,0.0,3,1,2,2,2Kd0Ppze+zuHYClUICHUW7p/qXXTcSP+7WCmCKEz6nA=
19,41,2.1578947368421053,8,0.42105263157894735,11,0.5789473684210527,2,0.10526315789473684,333,17.526315789473685,315,16.57894736842105,89224.256,4696.013473684211,395,20.789473684210527,0.10379746835443038,0.8430379746835444,395.0,20.105263157894736,42.0,2.0,3,1,2,2,S3h7dLi+XUGbdM08xOd3MFcVk6I1ZG+BKgG6JsmGhJY=
21,18,0.8571428571428571,2,0.09523809523809523,2,0.09523809523809523,2,0.09523809523809523,280,13.333333333333334,285,13.571428571428571,70946.364,3378.398285714286,304,14.476190476190476,0.05921052631578947,0.9210526315789473,304.0,29.904761904761905,60.0,2.0,3,1,2,2,6WShrq+lqnwM9T7MR7E3vsDupEAUYqy0QUGshR5wm3A=
15,26,1.7333333333333334,4,0.26666666666666666,7,0.4666666666666667,8,0.5333333333333333,367,24.466666666666665,260,17.333333333333332,95823.093,6388.2062,412,27.466666666666665,0.06310679611650485,0.8907766990291263,412.0,21.333333333333332,38.0,0.0,3,1,2,2,c+TXkmmisXoybwnXz8LBAN4Gm0yZ5YCxXPeyKISZxgo=
14,25,1.7857142857142858,20,1.4285714285714286,13,0.9285714285714286,6,0.42857142857142855,677,48.357142857142854,537,38.357142857142854,167489.50300000003,11963.535928571431,741,52.92857142857143,0.033738191632928474,0.9136302294197031,741.0,17.714285714285715,50.0,2.0,3,1,2,2,GKO3FdQy+N4tKEUNAvC9vS8+0LYSpNxBZNwjx0Ik/lo=
12,27,2.25,7,0.5833333333333334,6,0.5,7,0.5833333333333334,110,9.166666666666666,107,8.916666666666666,29722.075000000004,2476.839583333333,157,13.083333333333334,0.17197452229299362,0.7006369426751592,157.0,9.0,32.0,0.0,3,1,2,2,ahgbqR9v0SXXt8x22v2a/kH2PA3gLYBKOy1s9NVDpT8=
30,172,5.733333333333333,84,2.8,46,1.5333333333333334,36,1.2,3616,120.53333333333333,3570,119.0,966923.2400000001,32230.774666666668,3954,131.8,0.04350025290844714,0.9145169448659585,3954.0,21.133333333333333,52.0,2.0,3,1,2,2,RkdThtzaw30YB5PdIHtvKztUBkkXXnTh7m8yOvJc8oo=
24,57,2.375,20,0.8333333333333334,15,0.625,33,1.375,466,19.416666666666668,560,23.333333333333332,133325.32500000004,5555.221874999999,591,24.625,0.09644670050761421,0.7884940778341794,591.0,19.666666666666668,46.0,0.0,3,1,2,2,DK2CNpbWNNRPHxf/Wig6eR4skNzhHUp0QoQLES2BscQ=
22,56,2.5454545454545454,20,0.9090909090909091,18,0.8181818181818182,19,0.8636363636363636,620,28.181818181818183,534,24.272727272727273,146372.972,6653.31690909091,733,33.31818181818182,0.07639836289222374,0.8458390177353342,733.0,24.727272727272727,48.0,0.0,3,1,2,2,oOGGT/LkESMyzA5WjdjkrVmmlynfH6HoXt17kaVaJsI=
26,1008,38.76923076923077,108,4.153846153846154,65,2.5,103,3.9615384615384617,827,31.807692307692307,1797,69.11538461538461,262786.547,10107.174884615382,2111,81.1923076923077,0.47749881572714353,0.3917574609189957,2111.0,26.307692307692307,54.0,2.0,3,1,2,2,KvrXt2CQqUUyTLM6lvnXBgiXyGLruaOUQyI06qrYp80=
27,358,13.25925925925926,146,5.407407407407407,79,2.925925925925926,49,1.8148148148148149,1571,58.18518518518518,949,35.148148148148145,458455.1640000001,16979.820888888888,2203,81.5925925925926,0.1625056740807989,0.7131184748070812,2203.0,20.88888888888889,60.0,2.0,3,1,2,2,9uINrQJw9IYE2WpFJTlkMdQVyHhactOTQXqXnLn+f0o=
22,40,1.8181818181818181,25,1.1363636363636365,13,0.5909090909090909,27,1.2272727272727273,319,14.5,393,17.863636363636363,100564.62799999997,4571.119454545454,424,19.272727272727273,0.09433962264150944,0.7523584905660378,424.0,23.636363636363637,56.0,4.0,3,1,2,2,tyAR5ouk0BtcIVa9UPPbLSYPpE27LLHTvikPdu3YyDU=
15,17,1.1333333333333333,3,0.2,2,0.13333333333333333,2,0.13333333333333333,96,6.4,107,7.133333333333334,26048.54,1736.5693333333334,120,8.0,0.14166666666666666,0.8,120.0,16.266666666666666,50.0,0.0,3,1,2,2,KrgwOpnr1r23TB52Pgw2V00Mw99qiLWD075B0RssyLA=
3,7,2.3333333333333335,2,0.6666666666666666,2,0.6666666666666666,5,1.6666666666666667,63,21.0,20,6.666666666666667,11344.604,3781.5346666666665,79,26.333333333333332,0.08860759493670886,0.7974683544303798,79.0,22.0,34.0,4.0,2,1,2,2,j40tJgYuQWovvdzwNAzjeh0dEP6mB6a8+LXi4NeqTE4=
19,47,2.473684210526316,23,1.2105263157894737,33,1.736842105263158,98,5.157894736842105,485,25.526315789473685,501,26.36842105263158,145589.93300000002,7662.6280526315795,686,36.10526315789474,0.06851311953352769,0.706997084548105,686.0,16.31578947368421,48.0,0.0,3,1,2,2,Yr4mStfO/JykJN0w4vOmHUFCdi4Hh8qGBSUENx7YMCE=
